"INDIR","FOLDER","IN FILE","CHANNEL","OFFSET","DURATION","Fmin","Fmean","Fmax","DATE","TIME","HOUR","DATE-12","TIME-12","HOUR-12","TOP1MATCH*","TOP1DIST","TOP2MATCH","TOP2DIST","TOP3MATCH","TOP3DIST","VOCALIZATIONS","MANUAL ID","ORGID","USERID","REVIEW ORGID","REVIEW USERID","INPATHMD5"
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","4.129818","0.410317","516.797","2024.121","3703.711","","","","","","","cluster.040","0.649228","cluster.042","0.742459","cluster.099","0.870383","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","0","9.349334","0.250667","843.75","1972.5","3000","","","","","","","cluster.040","0.672772","cluster.041","0.736447","cluster.042","0.771723","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc281258.wav","1","2.536508","0.138549","1119.727","1824.45","2670.117","","","","","","","cluster.040","0.676327","cluster.098","0.680733","cluster.099","0.785198","1","","","","","","x7k5/0iA/7pXr/YS53zDgQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc487106.wav","0","114.047997","1.205333","375","1909.539","2812.5","","","","","","","cluster.040","0.688693","cluster.042","0.694635","cluster.039","0.740796","1","","","","","","T5ODe7dEnHoFNlCbo2kHoA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc487106.wav","1","114.047997","1.205333","375","1909.539","2812.5","","","","","","","cluster.040","0.688693","cluster.042","0.694635","cluster.039","0.740796","1","","","","","","T5ODe7dEnHoFNlCbo2kHoA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","5.760431","1.348186","947.461","2106.086","4048.242","","","","","","","cluster.040","0.709279","cluster.042","0.750332","cluster.041","0.843195","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448447.wav","1","45.976871","0.490249","861.328","1897.314","2842.383","","","","","","","cluster.040","0.742607","cluster.039","0.746136","cluster.098","0.804728","1","","","","","","eQZxqVr8lm0BYhAAGHPv/w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc295135.wav","0","28.130726","0.325057","258.398","2110.254","9991.406","","","","","","","cluster.040","0.775014","cluster.039","0.795444","cluster.041","0.891779","1","","","","","","iiTgCKbxjkyGI7F0oFkIrQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","371.225403","0.101247","947.461","1598.84","2583.984","","","","","","","cluster.040","0.849898","cluster.099","0.924559","cluster.098","0.929904","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc449135.wav","1","25.119955","0.820635","861.328","2352.502","6373.828","","","","","","","cluster.040","0.904674","cluster.099","0.958041","cluster.098","0.996064","1","","","","","","ZrCQ/kT6Ye6pa2nRja1e9w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","101.113945","0.863265","1291.992","2064.654","3359.18","","","","","","","cluster.040","0.90503","cluster.039","0.986661","cluster.099","1.048648","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","0","77.070412","0.111905","1033.594","2196.387","2928.516","","","","","","","cluster.041","0.192846","cluster.038","0.611313","cluster.039","0.717228","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","0","118.933449","0.111905","1033.594","2162.891","3014.648","","","","","","","cluster.041","0.218843","cluster.038","0.667705","cluster.048","0.732526","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","1","118.933449","0.095918","947.461","2228.687","3100.781","","","","","","","cluster.041","0.275022","cluster.048","0.749565","cluster.038","0.768377","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","0","131.472107","0.127891","861.328","2260.986","3100.781","","","","","","","cluster.041","0.309638","cluster.038","0.615583","cluster.066","0.634209","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","1","129.830841","0.106576","947.461","2217.92","3014.648","","","","","","","cluster.041","0.311247","cluster.038","0.51529","cluster.039","0.635017","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","1","112.645462","0.724717","775.195","1951.523","3100.781","","","","","","","cluster.041","0.33644","cluster.038","0.63342","cluster.099","0.681582","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448450.wav","0","19.785828","0.138549","947.461","2196.387","4651.172","","","","","","","cluster.041","0.358557","cluster.066","0.665193","cluster.048","0.687706","1","","","","","","VAllWDvS9gshXFKV7tJJUQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448450.wav","1","19.801813","0.117234","947.461","2273.906","2928.516","","","","","","","cluster.041","0.381808","cluster.066","0.565507","cluster.038","0.679224","1","","","","","","VAllWDvS9gshXFKV7tJJUQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","0","129.830841","0.101247","947.461","2207.153","3014.648","","","","","","","cluster.041","0.407409","cluster.040","0.557857","cluster.038","0.608553","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","0","75.882088","0.101247","947.461","2196.387","2928.516","","","","","","","cluster.041","0.411051","cluster.038","0.632452","cluster.039","0.795528","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","1","75.882088","0.106576","1033.594","2208.132","2928.516","","","","","","","cluster.041","0.498412","cluster.038","0.605167","cluster.039","0.698819","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc483258.wav","0","26.175056","0.127891","775.195","1832.28","3617.578","","","","","","","cluster.041","0.522209","cluster.048","0.548846","cluster.042","0.8212","1","","","","","","YySTJ0da459YP2TM1+VGCA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc483258.wav","0","2.222109","0.127891","775.195","1812.704","3100.781","","","","","","","cluster.041","0.553095","cluster.048","0.597615","cluster.066","0.835539","1","","","","","","YySTJ0da459YP2TM1+VGCA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc483258.wav","0","19.455442","0.122562","775.195","1808.789","3100.781","","","","","","","cluster.041","0.577354","cluster.048","0.611352","cluster.042","0.784423","1","","","","","","YySTJ0da459YP2TM1+VGCA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc295135.wav","0","54.913265","0.117234","1205.859","2368.652","3014.648","","","","","","","cluster.041","0.589334","cluster.040","0.60597","cluster.039","0.631243","1","","","","","","iiTgCKbxjkyGI7F0oFkIrQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc380452.wav","0","17.557333","0.106667","1406.25","2074.219","2718.75","","","","","","","cluster.041","0.602808","cluster.039","0.674869","cluster.038","0.718488","1","","","","","","BvxNeostNopxx52QV5NSpQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc197583.wav","1","1.204308","0.095918","1378.125","2118.867","3359.18","","","","","","","cluster.041","0.603425","cluster.099","0.653254","cluster.065","0.715854","1","","","","","","T8RTUcr+8WwmCaXnzXCGlw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc483258.wav","1","2.222109","0.127891","775.195","1793.809","3703.711","","","","","","","cluster.041","0.618988","cluster.100","0.682289","cluster.048","0.685357","1","","","","","","YySTJ0da459YP2TM1+VGCA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448447.wav","1","71.176758","0.996485","1033.594","1972.852","6373.828","","","","","","","cluster.041","0.66452","cluster.038","0.666361","cluster.054","0.784229","1","","","","","","eQZxqVr8lm0BYhAAGHPv/w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc487189.wav","0","1.513379","0.122562","1722.656","2363.867","2842.383","","","","","","","cluster.041","0.820448","cluster.040","0.837037","cluster.065","0.874264","1","","","","","","LevcA9tEuTsU18iIYeEkYQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","96.525848","0.154535","1033.594","1734.141","2842.383","","","","","","","cluster.041","0.837913","cluster.048","0.878735","cluster.042","0.896127","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","1","11.226666","1.290667","937.5","2516.369","4781.25","","","","","","","cluster.041","0.841762","cluster.042","0.893064","cluster.039","0.921419","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc327402.wav","0","50.202606","0.202494","1205.859","1871.431","2670.117","","","","","","","cluster.041","0.942836","cluster.040","0.963165","cluster.042","1.011683","1","","","","","","6Pl23nO3w1N0MM9X0WbIQQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc482368.wav","0","14.581333","0.138667","1125","2039.063","3000","","","","","","","cluster.042","0.226046","cluster.043","0.491041","cluster.048","0.648157","1","","","","","","LP322DOkyOwxusaZWZCacg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347571.wav","0","183.523804","0.287755","861.328","2168.52","3445.313","","","","","","","cluster.042","0.248609","cluster.043","0.534596","cluster.040","0.555915","1","","","","","","M7ldbCLwciBC3XXk6zvDOQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc356171.wav","0","183.523804","0.287755","861.328","2168.52","3445.313","","","","","","","cluster.042","0.248609","cluster.043","0.534596","cluster.040","0.555915","1","","","","","","vQkjv7rhNAvzb9s7nUo14w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347571.wav","1","181.999771","0.287755","861.328","2074.365","3014.648","","","","","","","cluster.042","0.252548","cluster.043","0.611517","cluster.048","0.612827","1","","","","","","M7ldbCLwciBC3XXk6zvDOQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc356171.wav","1","181.999771","0.287755","861.328","2074.365","3014.648","","","","","","","cluster.042","0.252548","cluster.043","0.611517","cluster.048","0.612827","1","","","","","","vQkjv7rhNAvzb9s7nUo14w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc482368.wav","0","47.290668","0.176","1125","1802.083","2718.75","","","","","","","cluster.042","0.289549","cluster.043","0.505114","cluster.040","0.593713","1","","","","","","LP322DOkyOwxusaZWZCacg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc482368.wav","0","48.421333","0.170667","1125","1848.214","2718.75","","","","","","","cluster.042","0.396135","cluster.043","0.547306","cluster.040","0.590201","1","","","","","","LP322DOkyOwxusaZWZCacg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347571.wav","1","183.523804","0.325057","861.328","1900.664","3531.445","","","","","","","cluster.042","0.40207","cluster.052","0.503228","cluster.048","0.568101","1","","","","","","M7ldbCLwciBC3XXk6zvDOQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc356171.wav","1","183.523804","0.325057","861.328","1900.664","3531.445","","","","","","","cluster.042","0.40207","cluster.052","0.503228","cluster.048","0.568101","1","","","","","","vQkjv7rhNAvzb9s7nUo14w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc487189.wav","1","1.513379","0.122562","1205.859","2131.787","2756.25","","","","","","","cluster.042","0.410753","cluster.040","0.505604","cluster.039","0.644232","1","","","","","","LevcA9tEuTsU18iIYeEkYQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347571.wav","0","181.999771","0.293084","861.328","2083.751","3014.648","","","","","","","cluster.042","0.495441","cluster.048","0.648862","cluster.043","0.673207","1","","","","","","M7ldbCLwciBC3XXk6zvDOQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc356171.wav","0","181.999771","0.293084","861.328","2083.751","3014.648","","","","","","","cluster.042","0.495441","cluster.048","0.648862","cluster.043","0.673207","1","","","","","","vQkjv7rhNAvzb9s7nUo14w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","94.229141","0.154535","947.461","1975.115","3273.047","","","","","","","cluster.042","0.51986","cluster.040","0.609633","cluster.043","0.69234","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc487106.wav","0","116.570663","0.176","1218.75","1899.306","2906.25","","","","","","","cluster.042","0.526064","cluster.043","0.580368","cluster.040","0.585901","1","","","","","","T5ODe7dEnHoFNlCbo2kHoA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc487106.wav","1","116.570663","0.176","1218.75","1899.306","2906.25","","","","","","","cluster.042","0.526064","cluster.043","0.580368","cluster.040","0.585901","1","","","","","","T5ODe7dEnHoFNlCbo2kHoA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","5.264853","0.149206","947.461","1873.389","3445.313","","","","","","","cluster.042","0.573505","cluster.052","0.726278","cluster.048","0.728797","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc347570.wav","0","117.340134","0.202494","775.195","2121.999","3100.781","","","","","","","cluster.042","0.594982","cluster.039","0.604352","cluster.038","0.619169","1","","","","","","iIirOhpO5/jvGIhM99oIYA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","89.912811","0.468934","1033.594","1994.836","3359.18","","","","","","","cluster.042","0.605123","cluster.043","0.629275","cluster.040","0.755795","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","0","3.376","0.234667","656.25","2125","3281.25","","","","","","","cluster.042","0.612321","cluster.040","0.643569","cluster.039","0.813402","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","1","5.770667","0.186667","656.25","2026.786","3187.5","","","","","","","cluster.042","0.633064","cluster.052","0.70175","cluster.043","0.755369","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","93.221992","0.154535","947.461","1827.93","3359.18","","","","","","","cluster.042","0.63474","cluster.040","0.798183","cluster.048","0.802992","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","114.681068","0.149206","947.461","2036.18","3273.047","","","","","","","cluster.042","0.660187","cluster.040","0.796309","cluster.052","0.827381","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","13.758957","0.149206","1119.727","1948.755","2928.516","","","","","","","cluster.042","0.693477","cluster.039","0.72094","cluster.040","0.728707","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","0","5.770667","0.224","656.25","1983.75","3281.25","","","","","","","cluster.042","0.703551","cluster.052","0.729282","cluster.048","0.757784","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","1","1.322667","0.154667","656.25","2022.837","3375","","","","","","","cluster.042","0.771933","cluster.045","0.825503","cluster.048","0.837317","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc477538.wav","0","1.322667","0.181333","562.5","2075.893","3468.75","","","","","","","cluster.042","0.841171","cluster.041","0.859598","cluster.040","0.883597","1","","","","","","oYIMQmilmijdQK9gdYs41g=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc476394.wav","0","102.584694","0.985828","1033.594","2128.314","3186.914","","","","","","","cluster.042","0.852736","cluster.048","0.854864","cluster.052","0.863509","1","","","","","","8aClXsYRJC4p6H4PVS+8Vg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc156441.wav","1","127.070518","1.262925","1291.992","2049.961","2497.852","","","","","","","cluster.042","0.950905","cluster.043","0.95661","cluster.052","0.984325","1","","","","","","RADNoF3VlyTI8XAPejgbNA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc449135.wav","0","25.119955","0.820635","775.195","2411.719","5598.633","","","","","","","cluster.042","0.975207","cluster.040","0.990556","cluster.043","1.006063","1","","","","","","ZrCQ/kT6Ye6pa2nRja1e9w=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc176226.wav","0","85.317337","2.533333","1218.75","2035.714","4406.25","","","","","","","cluster.042","0.980262","cluster.052","1.017","cluster.048","1.037305","1","","","","","","2MXIqJRJ8ztGhXQUSccAuA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448448.wav","0","3.50102","0.703401","861.328","1769.638","4306.641","","","","","","","cluster.043","0.240433","cluster.046","0.484247","cluster.045","0.532896","1","","","","","","oP7Azkw6BYP5t9v/OzZqIg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","0","55.424831","0.6661","775.195","1679.59","4220.508","","","","","","","cluster.043","0.265041","cluster.052","0.47235","cluster.042","0.511299","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","1","20.537188","0.202494","775.195","1705.43","4048.242","","","","","","","cluster.043","0.268614","cluster.046","0.496102","cluster.045","0.57255","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc558266.wav","0","38.596485","0.213152","1378.125","1544.648","1894.922","","","","","","","cluster.043","0.294774","cluster.052","0.481509","cluster.042","0.560219","1","","","","","","jn3Ibwcet+yN4H5mUVdBtA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448451.wav","0","171.986969","0.357029","775.195","1690.356","4134.375","","","","","","","cluster.043","0.300423","cluster.044","0.567834","cluster.046","0.66135","1","","","","","","mAj+s2yN99pS1HVhlax0zw=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","1","53.074829","0.618141","775.195","1674.805","6373.828","","","","","","","cluster.043","0.305089","cluster.046","0.417392","cluster.045","0.554852","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc169998.wav","0","138.836502","0.767347","1378.125","1680.979","2497.852","","","","","","","cluster.043","0.325705","cluster.052","0.556104","cluster.042","0.573513","1","","","","","","x1A4crNYFoQFQ6upn44UcQ=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc457105.wav","1","32.622902","0.234467","1378.125","1636.523","1894.922","","","","","","","cluster.043","0.333271","cluster.044","0.543544","cluster.052","0.677822","1","","","","","","k2fRYzRlMthSJUAeLEHZ3Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Redwing","xc558266.wav","0","37.658615","0.474263","1291.992","1542.188","1894.922","","","","","","","cluster.043","0.343402","cluster.042","0.583965","cluster.052","0.6162","1","","","","","","jn3Ibwcet+yN4H5mUVdBtA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448448.wav","1","3.50102","0.70873","861.328","1708.301","4478.906","","","","","","","cluster.043","0.345343","cluster.042","0.566206","cluster.052","0.583993","1","","","","","","oP7Azkw6BYP5t9v/OzZqIg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","1","23.196259","0.261111","775.195","1722.656","3703.711","","","","","","","cluster.043","0.362195","cluster.045","0.482377","cluster.042","0.581067","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc457105.wav","0","32.622902","0.122562","1378.125","1636.523","1894.922","","","","","","","cluster.043","0.363125","cluster.044","0.553055","cluster.052","0.707218","1","","","","","","k2fRYzRlMthSJUAeLEHZ3Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Marsh Tit","xc456431.wav","0","2.416","0.432","281.25","1620.968","1968.75","","","","","","","cluster.043","0.392819","cluster.046","0.456939","cluster.045","0.592289","1","","","","","","Rjset7jdvorcQicYh23KDA=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc367545.wav","1","28.544001","0.442667","1500","1837.5","2625","","","","","","","cluster.043","0.423435","cluster.046","0.587503","cluster.044","0.601313","1","","","","","","twdSzjfsPCy432FGFJvG6Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc482368.wav","0","30.773333","0.176","1031.25","1900","3000","","","","","","","cluster.043","0.457186","cluster.042","0.476575","cluster.045","0.495712","1","","","","","","LP322DOkyOwxusaZWZCacg=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","Eurasian Oystercatcher","xc367545.wav","0","26.938667","2.048","1312.5","1792.969","5062.5","","","","","","","cluster.043","0.474876","cluster.044","0.639079","cluster.046","0.677585","1","","","","","","twdSzjfsPCy432FGFJvG6Q=="
"C:\Users\AnthonyGibbons\OneDrive - Peroptyx\Documents\GitHub\Personal_Projects\bird_detection_audio\birds","European Nightjar","xc448449.wav","0","52.243538","0.357029","775.195","1722.656","2928.516","","","","","","","cluster.043","0.476179","cluster.045","0.498357","cluster.042","0.555266","1","","","","","","pgf3yStxbUSyB9EUDSjkXg=="
