id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
671493,Turdus,iliacus,,Redwing,Niels Van Doninck,Norway,"Sandvika, Lierne, Trøndelag",64.4273,13.4816,480,song,//www.xeno-canto.org/671493,//www.xeno-canto.org/671493/download,XC671493-Koperwiek 20210510 1020a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC671493-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC671493-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC671493-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MHVQXRLBKS/ffts/XC671493-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,3:00,10:20,2021-05-10,2021-09-01,"['Fringilla montifringilla', 'Prunella modularis', 'Turdus pilaris', 'Fringilla coelebs']",,yes,no
671330,Turdus,iliacus,,Redwing,Juha Saari,Finland,"Helsinki, Helsinki, Uusimaa",60.2357,25.0058,40,nocturnal flight call,//www.xeno-canto.org/671330,//www.xeno-canto.org/671330/download,XC671330-turili_202108_30_31_yom_2354_PM.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC671330-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC671330-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC671330-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC671330-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,23:54,2021-08-30,2021-08-31,[''],,no,no
670331,Turdus,iliacus,,Redwing,Juha Saari,Finland,"Helsinki, Santahamina",60.134,25.0301,10,nocturnal flight call,//www.xeno-canto.org/670331,//www.xeno-canto.org/670331/download,XC670331-turili_202108_24_25_yom_2307_SHkissa.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC670331-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC670331-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC670331-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZNHUUXHXZS/ffts/XC670331-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,23:07,2021-08-24,2021-08-25,[''],,no,no
670091,Turdus,iliacus,,Redwing,Hannu Varkki,Finland,"Uutela, Helsinki, Uusimaa",60.2004,25.1779,10,song,//www.xeno-canto.org/670091,//www.xeno-canto.org/670091/download,XC670091-TURILI2021-05-18-0720-UUTE-song-m.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC670091-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC670091-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC670091-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC670091-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:11,07:20,2021-05-18,2021-08-23,"['Muscicapa striata', 'Turdus merula', 'Phylloscopus trochilus', 'Fringilla coelebs']",,yes,no
667243,Turdus,iliacus,,Redwing,Agris Celmins,Latvia,"Penderi, Valles pagasts",56.4853,24.782,40,song,//www.xeno-canto.org/667243,//www.xeno-canto.org/667243/download,"XC667243-Turdus iliacus Redwing song 2005-06-10 1500 Penderi, Valles pagasts 56.485319, 24.781970 (seen) Telinga 5W.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667243-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667243-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667243-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667243-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:46,15:00,2005-06-10,2021-08-09,[''],,yes,no
667242,Turdus,iliacus,,Redwing,Agris Celmins,Latvia,"Penderi, Valles pagasts",56.4853,24.782,40,alarm call,//www.xeno-canto.org/667242,//www.xeno-canto.org/667242/download,"XC667242-Turdus iliacus Redwing alarm call 2005-06-10 1530 Penderi, Valles pagasts 56.485319, 24.781970 (seen) Telinga 5W.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667242-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667242-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667242-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AQWMZXSOED/ffts/XC667242-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:31,15:30,2005-06-10,2021-08-09,['Oriolus oriolus'],,yes,no
666425,Turdus,iliacus,,Redwing,Feliu López i Gelats,Spain,Premià de Mar,41.4875,2.3653,0,nocturnal flight call,//www.xeno-canto.org/666425,//www.xeno-canto.org/666425/download,XC666425-Tord ala-roig.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QQSKLNKTSF/ffts/XC666425-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QQSKLNKTSF/ffts/XC666425-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QQSKLNKTSF/ffts/XC666425-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QQSKLNKTSF/ffts/XC666425-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,21:30,2020-11-09,2021-08-05,[''],,no,unknown
663554,Turdus,iliacus,,Redwing,Lars Edenius,Sweden,"RC-flygfältet, Vännäs Municipality, Västerbottens län",63.8845,19.8533,80,call,//www.xeno-canto.org/663554,//www.xeno-canto.org/663554/download,XC663554-Rödvingetrast_46.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663554-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663554-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663554-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663554-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,19:00,2021-07-12,2021-07-18,['Erithacus rubecula'],,no,no
663553,Turdus,iliacus,,Redwing,Lars Edenius,Sweden,"RC-flygfältet, Vännäs Municipality, Västerbottens län",63.8845,19.8533,80,alarm call,//www.xeno-canto.org/663553,//www.xeno-canto.org/663553/download,XC663553-Rödvingetrast_45.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663553-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663553-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663553-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC663553-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,4:27,04:00,2021-07-15,2021-07-18,['Erithacus rubecula'],,no,no
661547,Turdus,iliacus,,Redwing,Alan Dalton,Sweden,Hällögern; Västerbotten,64.191,21.113,10,"adult, male, song",//www.xeno-canto.org/661547,//www.xeno-canto.org/661547/download,XC661547-Redwing 5 july 0004.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC661547-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC661547-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC661547-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BBJSEFYVPV/ffts/XC661547-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:03,00:00,2021-07-05,2021-07-06,['Larus canus'],Passive recording with Audiomoth 1.0,no,no
660023,Turdus,iliacus,,Redwing,Hannu Varkki,Finland,"Mustavuori, Helsinki, Uusimaa",60.2331,25.1483,10,alarm call,//www.xeno-canto.org/660023,//www.xeno-canto.org/660023/download,XC660023-TURILI2021-04-27-1910-MUST-alarm-m.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC660023-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC660023-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC660023-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XDCPMYMSWN/ffts/XC660023-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:41,19:10,2021-04-27,2021-06-29,"['Parus major', 'Turdus merula', 'Dendrocopos major', 'Fringilla coelebs', 'Cyanistes caeruleus']",,yes,no
658777,Turdus,iliacus,,Redwing,Lars Edenius,Sweden,"Holmö by, Västerbottens län",63.7953,20.865,10,song,//www.xeno-canto.org/658777,//www.xeno-canto.org/658777/download,XC658777-Rödvingetrast_44.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC658777-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC658777-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC658777-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC658777-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,23:00,2021-06-23,2021-06-24,[''],,no,no
658758,Turdus,iliacus,,Redwing,Thomas Bergman,Sweden,"Norra Långsbo, Delsbo, Hälsingland",61.8401,16.6125,50,song,//www.xeno-canto.org/658758,//www.xeno-canto.org/658758/download,XC658758-Rödvingetrast_20210623_2309_sång_Norra_Långsbo_AA_redigerad_202106.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC658758-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC658758-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC658758-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YUKZIHHVTY/ffts/XC658758-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:54,23:09,2021-06-23,2021-06-24,"['Apus apus', 'Asio otus', 'Phylloscopus trochilus', 'Scolopax rusticola', 'Erithacus rubecula', 'Motacilla alba']","<p style = ""margin-bottom: -10px; "">Recorded: </p>
<ul style =  ""margin-bottom: 15px; padding-left: 20px; list-style-type: square""> 
<li>song, four or five introductory notes, <i>tru tru tru tru (tru)</i> with levelled pitch, followed by soft squeaky twitter, at e.g. 0:01.5 and 0:49</li>
<li>song by background bird, at 0:12.7 and 0:20.7</li>
</ul>

<p style = ""margin-bottom: 15px; ""> General observations: Young birches next to coniferous trees, close to a field. Redwing sings from top of one of the birches. Temperature: 12&#176;C/55.4 &#176;F. No wind.  </p>

<p style = ""margin-bottom: -10px; "">Other distinguishable species:</p>
<ul style =  ""margin-bottom: 15px; padding-left: 20px; list-style-type: square""> 
<li>Common Swift,  <i>Apus apus</i>, call, <i>srriiirr</i> , at 0:05.2 (vaguely)</li>
<li>Long-eared Owl,  <i>Asio otus</i>, begging call, at e.g. 0:23.5 (vaguely) </li>
<li>Willow Warbler,  <i>Phylloscopus trochilus</i>, call, <i><b>hu</b>-it</i>, at  e.g. 1:26 .5 </li>
<li>Eurasian Woodcock, <i>Scolopax rusticola</i>, song, at 1:26.8 (vaguely)</li>
<li>European Robin,  <i>Erithacus rubecula</i>, song, at e.g. 1:27.9 (vaguely) </li>
<li>White Wagtail,  <i>Motacilla alba</i>, call, at  e.g. 1:44.2 (vaguely) </li>
</ul>

<p style = ""margin-bottom: 15px; "">Sound classification and rendering: Svensson, Mullarney and Zetterström, 2009, <i>Collins Bird Guide</i>, Second Edition, HarperCollins<i>Publishers</i></p>

<p style = ""margin-bottom: 15px; ""> Recording equipment: Dodotronic Hi-sound Stereo AOL Parabolic Microphone, Sony PCM-A10 Recorder</p>",yes,no
657425,Turdus,iliacus,,Redwing,Ukolov Ilya,Russian Federation,"Road to Teplie Ozera, Irkutsk Oblast",51.4151,104.6282,480,song,//www.xeno-canto.org/657425,//www.xeno-canto.org/657425/download,XC657425-DR0000_0788.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/CEYSYKSPYR/ffts/XC657425-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/CEYSYKSPYR/ffts/XC657425-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/CEYSYKSPYR/ffts/XC657425-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/CEYSYKSPYR/ffts/XC657425-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:28,18:00,2001-06-12,2021-06-18,[''],,unknown,unknown
657083,Turdus,iliacus,,Redwing,Lars Edenius,Sweden,"Vindeln, Vindeln Municipality, Västerbottens län",64.2026,19.7169,170,song,//www.xeno-canto.org/657083,//www.xeno-canto.org/657083/download,XC657083-Rödvingetrast_43.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657083-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657083-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657083-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657083-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,7:17,20:00,2021-05-28,2021-06-16,"['Ficedula hypoleuca', 'Lyrurus tetrix']",,no,no
657078,Turdus,iliacus,,Redwing,Lars Edenius,Sweden,"Vindeln, Vindeln Municipality, Västerbottens län",64.2026,19.7169,170,song,//www.xeno-canto.org/657078,//www.xeno-canto.org/657078/download,XC657078-Rödvingetrast_42.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657078-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657078-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657078-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC657078-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:55,17:00,2021-05-24,2021-06-16,[''],,no,no
655989,Turdus,iliacus,,Redwing,Joost van Bruggen,Netherlands,Ida Gerhard,51.9363,5.9001,10,"flight call, life stage uncertain, sex uncertain",//www.xeno-canto.org/655989,//www.xeno-canto.org/655989/download,"XC655989-Koperwiek, flight call, IGS, 231120, 2231 uur.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC655989-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC655989-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC655989-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC655989-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:21,22:31,2020-11-23,2021-06-12,[''],,no,no
654151,Turdus,iliacus,,Redwing,Frode Falkenberg,Norway,"Gjølanger, Fjaler, Vestland",61.3064,5.2457,40,"adult, song",//www.xeno-canto.org/654151,//www.xeno-canto.org/654151/download,XC654151-20210604 rødvingetrost gjølanger ZOOM0239.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MPIWQQPFVT/ffts/XC654151-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MPIWQQPFVT/ffts/XC654151-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MPIWQQPFVT/ffts/XC654151-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MPIWQQPFVT/ffts/XC654151-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:52,04:30,2021-06-04,2021-06-04,"['Phylloscopus trochilus', 'Prunella modularis', 'Anthus trivialis', 'Sylvia atricapilla']",,yes,no
653250,Turdus,iliacus,,Redwing,Uku Paal,Estonia,"Palupõhja, Puhja Parish, Tartu maakond",58.4213,26.2352,40,song,//www.xeno-canto.org/653250,//www.xeno-canto.org/653250/download,XC653250-TURILI Palup6hja 210529_2799.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC653250-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC653250-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC653250-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC653250-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:30,08:00,2021-05-29,2021-05-31,['Fringilla coelebs'],HPF,yes,no
652041,Turdus,iliacus,,Redwing,Uku Paal,Estonia,"Rõude, Lääne-Nigula Parish, Lääne maakond",58.7694,23.899,10,song,//www.xeno-canto.org/652041,//www.xeno-canto.org/652041/download,XC652041-TURILI R6UDE 210515_2623.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652041-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652041-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652041-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652041-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:06,18:30,2021-05-15,2021-05-26,['Turdus merula'],HPF NR,yes,no
652039,Turdus,iliacus,,Redwing,Uku Paal,Estonia,"Mustanina, Narva-Jõesuu City, Ida-Viru maakond",59.3115,27.6883,40,song,//www.xeno-canto.org/652039,//www.xeno-canto.org/652039/download,XC652039-TURILI VIIVIKONNA 210524_2749.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652039-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652039-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652039-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC652039-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:36,20:00,2021-05-24,2021-05-26,[''],HPF NR,yes,no
