id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
664444,Caprimulgus,europaeus,,European Nightjar,Yannick Jacob,France,"Arrondissement de Lorient (near  Locmariaquer), Morbihan, Bretagne",47.5812,-2.9894,10,"song, wing clapping",//www.xeno-canto.org/664444,//www.xeno-canto.org/664444/download,XC664444-210721_0210_0142_locmariaquer kerenis_capeur_song and wings clapping_xc.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/IFAVOSPNSA/ffts/XC664444-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/IFAVOSPNSA/ffts/XC664444-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/IFAVOSPNSA/ffts/XC664444-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/IFAVOSPNSA/ffts/XC664444-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:50,02:00,2021-07-21,2021-07-22,[''],Dodotronic stereo parabolic mic & Tascam DR05x - wing clapping at 01:45,no,no
663555,Caprimulgus,europaeus,,European Nightjar,Frank Pierik,Netherlands,"Amersfoort, Amersfoort, Utrecht",52.1418,5.3724,30,"flight call, nocturnal flight call",//www.xeno-canto.org/663555,//www.xeno-canto.org/663555/download,XC663555-nz 0407 180721.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC663555-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC663555-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC663555-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DFHRMHOGTL/ffts/XC663555-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,04:07,2021-07-18,2021-07-18,[''],nocmig recording,no,no
662541,Caprimulgus,europaeus,,European Nightjar,Juan Pita-Romero Caamaño,Spain,"Ferrol (cerca de Narón), A Coruña, Galicia",43.4917,-8.2014,10,nocturnal flight call,//www.xeno-canto.org/662541,//www.xeno-canto.org/662541/download,XC662541-a11072021.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC662541-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC662541-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC662541-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC662541-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,01:30,2021-07-10,2021-07-11,[''],,no,unknown
661834,Caprimulgus,europaeus,,European Nightjar,Alain Malengreau,Belgium,"Bernissart, Hainaut, Wallonie",50.4705,3.7119,20,"Kroui call, Wing clapping, adult, flight call, male",//www.xeno-canto.org/661834,//www.xeno-canto.org/661834/download,XC661834-Engoulevent d'Europe 210706_2230_15CWC_Ghlin_MP2268.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661834-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661834-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661834-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661834-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,22:35,2021-07-06,2021-07-07,[''],"Due to fact this specie is endangered in Wallonia, to avoid disturbances, the location of the recording is not correct (this my my home, not far from the recording). For the correct location for conservation or scientific purposes, contact me in order to get the coordinates. Recorded with ME66 and Mixpre3. Not edited recording. Same as XC661830, XC661831, XC661832, XC661833",yes,no
661833,Caprimulgus,europaeus,,European Nightjar,Alain Malengreau,Belgium,"Bernissart, Hainaut, Wallonie",50.4705,3.7119,20,"Wing clapping, flight call, male, song",//www.xeno-canto.org/661833,//www.xeno-canto.org/661833/download,XC661833-Engoulevent d'Europe_220706_2235_03SFCWC_Ghlin_MixPre-2271.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661833-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661833-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661833-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661833-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,22:35,2021-07-06,2021-07-07,[''],"Singing while in flight.
Due to fact this specie is endangered in Wallonia, to avoid disturbances, the location of the recording is not correct (this my my home, not far from the recording). For the correct location for conservation or scientific purposes, contact me in order to get the coordinates. Recorded with ME66 and Mixpre3. Not edited recording. Same as XC661830, XC661831, XC661832",yes,no
661832,Caprimulgus,europaeus,,European Nightjar,Alain Malengreau,Belgium,"Bernissart, Hainaut, Wallonie",50.4705,3.7119,20,"male, song",//www.xeno-canto.org/661832,//www.xeno-canto.org/661832/download,XC661832-Engoulevent d'Europe_210706_2240_0SA_Ghlin_MP2277.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661832-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661832-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661832-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661832-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,4:27,22:35,2021-07-06,2021-07-07,[''],"Due to fact this specie is endangered in Wallonia, to avoid disturbances, the location of the recording is not correct (this my my home, not far from the recording). For the correct location for conservation or scientific purposes, contact me in order to get the coordinates. Recorded with ME66 and Mixpre3. Not edited recording. Same as X661830, XC661831",yes,no
661831,Caprimulgus,europaeus,,European Nightjar,Alain Malengreau,Belgium,"Bernissart, Hainaut, Wallonie",50.4705,3.7119,20,"male, song",//www.xeno-canto.org/661831,//www.xeno-canto.org/661831/download,XC661831-Engoulevent d'Europe_210706_2235_04SA_Ghlin_MixPre-2270.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661831-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661831-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661831-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661831-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,3:15,22:35,2021-07-06,2021-07-07,[''],"Due to fact this specie is endangered in Wallonia, to avoid disturbances, the location of the recording is not correct (this my my home, not far from the recording). For the correct location for conservation or scientific purposes, contact me in order to get the coordinates. Recorded with ME66 and Mixpre3. Not edited recording. Same as X661830",yes,no
661830,Caprimulgus,europaeus,,European Nightjar,Alain Malengreau,Belgium,"Bernissart, Hainaut, Wallonie",50.4705,3.7119,20,"Kroui call, Wing clapping, male",//www.xeno-canto.org/661830,//www.xeno-canto.org/661830/download,XC661830-Engoulevent d'Europe 210706_2240_02CWB_Ghlin_MP2275.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661830-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661830-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661830-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC661830-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,22:40,2021-07-06,2021-07-07,[''],"Due to fact this specie is endangered in Wallonia, to avoid disturbances, the location of the recording is not correct (this my my home, not far from the recording). For the correct location for conservation or scientific purposes, contact me in order to get the coordinates. Recorded with ME66 and Mixpre3. Not edited recording.",yes,no
661531,Caprimulgus,europaeus,,European Nightjar,Will Scott,United Kingdom,"Great Britain (near  Thorne), South Yorkshire, England",53.6351,-0.8994,0,"begging call, hatchling or nestling",//www.xeno-canto.org/661531,//www.xeno-canto.org/661531/download,XC661531-Nightjar chicks.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC661531-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC661531-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC661531-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QGXKACSKJD/ffts/XC661531-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:17,00:00,2021-07-02,2021-07-06,[''],,yes,no
661386,Caprimulgus,europaeus,,European Nightjar,Uku Paal,Estonia,"Koitjärve, Kuusalu Parish, Harju maakond",59.3501,25.7917,80,song,//www.xeno-canto.org/661386,//www.xeno-canto.org/661386/download,XC661386-CAPEUR POLYGON 210628_3285.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC661386-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC661386-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC661386-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC661386-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:07,03:30,2021-06-28,2021-07-05,['Erithacus rubecula'],HPF,yes,no
660904,Caprimulgus,europaeus,,European Nightjar,"Olivier SWIFT, Hélène CARTAUD",France,"Arrondissement de Pontivy (near  Campénéac), Morbihan, Bretagne",47.9892,-2.2692,190,"male, song",//www.xeno-canto.org/660904,//www.xeno-canto.org/660904/download,XC660904-CAPEUR_210703_1324_Tiot35.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660904-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660904-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660904-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660904-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:31,22:58,2021-07-03,2021-07-04,['Gryllus campestris'],Tascam DR05X - Dodotronic parabole,yes,yes
660903,Caprimulgus,europaeus,,European Nightjar,"Olivier SWIFT, Hélène CARTAUD",France,"Arrondissement de Pontivy (near  Campénéac), Morbihan, Bretagne",47.9892,-2.2692,190,"male, song",//www.xeno-canto.org/660903,//www.xeno-canto.org/660903/download,XC660903-CAPEUR_210703_1323_Tiot35.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660903-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660903-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660903-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC660903-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:38,22:55,2021-07-03,2021-07-04,['Gryllus campestris'],Tascam DR05X - Dodotronic parabole. Perched above us.,yes,yes
660487,Caprimulgus,europaeus,,European Nightjar,Daniele Baroni,Finland,"Pöytyä, Loimaa sub-region, Southwest Finland",60.807,22.5719,100,"male, song",//www.xeno-canto.org/660487,//www.xeno-canto.org/660487/download,XC660487-20210625_0034 Poytya succiacapre.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC660487-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC660487-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC660487-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC660487-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:02,00:34,2021-06-25,2021-07-02,[''],Recorded using Audiomoth.,yes,no
660465,Caprimulgus,europaeus,,European Nightjar,Cedric Mroczko,France,"Arrondissement de Limoux (near  Axat), Aude, Occitanie",42.809,2.2193,550,"song, wing flaps",//www.xeno-canto.org/660465,//www.xeno-canto.org/660465/download,XC660465-DCR_0006a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC660465-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC660465-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC660465-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC660465-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,14:51,01:40,2021-05-23,2021-07-01,"['Lullula arborea', 'Strix aluco']",dc-r302 + en272 clippy stereo xlr,no,no
660142,Caprimulgus,europaeus,,European Nightjar,Juan Pita-Romero Caamaño,Spain,"Verín (near  Queirugás), Ourense, Galicia",41.9617,-7.3969,480,song,//www.xeno-canto.org/660142,//www.xeno-canto.org/660142/download,XC660142-capri20210629_020000.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC660142-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC660142-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC660142-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/QXIIPMBSII/ffts/XC660142-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,4:11,02:00,2021-06-25,2021-06-30,[''],,no,unknown
660083,Caprimulgus,europaeus,,European Nightjar,Joost van Bruggen,Netherlands,Planken Wambuis,52.0725,5.7833,30,"adult, male, song",//www.xeno-canto.org/660083,//www.xeno-canto.org/660083/download,"XC660083-Nachtzwaluw, song, Planken Wambuis, 280621, 0424 uur.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660083-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660083-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660083-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660083-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:51,04:24,2021-06-28,2021-06-29,['Lullula arborea'],Very nice (loud) recording. The recorder was placed in the tree this male regularly used this morning for singing. Just 6-7 metres from the recorder he sang..,yes,no
660079,Caprimulgus,europaeus,,European Nightjar,Joost van Bruggen,Netherlands,"Veluwe (near  Otterlo), Ede, Gelderland",52.0691,5.7584,40,"adult, male, song",//www.xeno-canto.org/660079,//www.xeno-canto.org/660079/download,"XC660079-Nachtzwaluw, zang, Planken Wambuis, 280621, 0317 uur.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660079-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660079-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660079-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC660079-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:38,03:17,2021-06-28,2021-06-29,['Lullula arborea'],The ticking you'll hear is raindrops falling from leafs after 30 minutes of rain.,no,no
659553,Caprimulgus,europaeus,,European Nightjar,Eetu Paljakka,Finland,"Keisarinkoski, Kouvola, Kymenlaakso",60.7641,27.0921,90,"flight call, song, wing clap",//www.xeno-canto.org/659553,//www.xeno-canto.org/659553/download,XC659553-Default project.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC659553-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC659553-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC659553-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC659553-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:53,01:05,2021-06-27,2021-06-27,[''],,yes,no
