id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
576285,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrrrr call, call",//www.xeno-canto.org/576285,//www.xeno-canto.org/576285/download,"XC576285-Gallineta call, 19_59.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576285-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576285-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576285-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576285-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,19:59,2020-07-09,2020-07-16,[''],Grabado en la orilla de una laguna con vegetación palustre y arbolado de ribera (Tamarix y Populus alba),no,no
576284,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrrrr call, call",//www.xeno-canto.org/576284,//www.xeno-canto.org/576284/download,"XC576284-Gallineta call, 19_08.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576284-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576284-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576284-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC576284-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,19:08,2020-07-09,2020-07-16,[''],Grabado en la orilla de una laguna con vegetación palustre y arbolado de ribera (Tamarix y Populus alba),no,no
574580,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"call, juvenile, sex uncertain",//www.xeno-canto.org/574580,//www.xeno-canto.org/574580/download,XC574580-MH-D63N.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574580-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574580-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574580-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574580-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:09,13:00,2020-07-08,2020-07-09,['Columba palumbus'],twittering call by juvenile when chased by adult or sibling; 2 examples,yes,no
574579,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"call, juvenile, sex uncertain",//www.xeno-canto.org/574579,//www.xeno-canto.org/574579/download,XC574579-MH-D63M.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574579-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574579-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574579-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574579-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:08,12:00,2020-07-08,2020-07-09,[''],twittering call by juvenile when chased by adult or sibling,yes,no
574342,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"begging call, juvenile, sex uncertain, very close",//www.xeno-canto.org/574342,//www.xeno-canto.org/574342/download,XC574342-MH-63G.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574342-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574342-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574342-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC574342-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:09,11:00,2020-07-08,2020-07-08,[''],"juv 6 weeks old, 5cm from mic; adult female feeding call grunt just audible",yes,no
573008,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrrr call, call",//www.xeno-canto.org/573008,//www.xeno-canto.org/573008/download,"XC573008-Gallineta call +++, 12_06.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573008-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573008-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573008-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573008-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,12:06,2020-06-30,2020-07-02,[''],Laguna con vegetación palustre y Tamarix.,no,no
573007,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrrr call, call",//www.xeno-canto.org/573007,//www.xeno-canto.org/573007/download,"XC573007-Gallineta call +++, 11_08.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573007-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573007-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573007-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573007-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,11:08,2020-06-30,2020-07-02,[''],Laguna con vegetación palustre y Tamarix.,no,no
573006,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Four calls. Two different calls, call",//www.xeno-canto.org/573006,//www.xeno-canto.org/573006/download,"XC573006-Gallineta call (4 calls seguidos 2 tipos) +++++, 11_23.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573006-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573006-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573006-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC573006-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,11:23,2020-06-30,2020-07-02,[''],Laguna con vegetación palustre y Tamarix.,no,no
572955,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, alarm call, alarm to stoat, female, male",//www.xeno-canto.org/572955,//www.xeno-canto.org/572955/download,XC572955-MH-D54.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572955-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572955-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572955-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572955-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:08,11:30,2020-07-02,2020-07-02,['Carduelis carduelis'],adult pair with 7 juveniles alarm to hunting stoat; birds made several lunges at stoat. deep threat call at 0:29 & 0:39,yes,no
572900,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, call, female, prruk advertising call",//www.xeno-canto.org/572900,//www.xeno-canto.org/572900/download,XC572900-MH-D32B.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572900-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572900-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572900-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572900-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:48,01:00,2020-03-16,2020-07-02,[''],"18 separate prruk calls from the same female showing variation, recorded over one night; bird subsequently mated and nested at site",yes,no
572898,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, alarm call, alarm to cat, female",//www.xeno-canto.org/572898,//www.xeno-canto.org/572898/download,XC572898-MH-D51.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572898-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572898-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572898-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572898-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:14,06:30,2020-06-23,2020-07-02,['Turdus merula'],pair guarding 7 young; sex determined by prolonged observation;male making lower pitched less intense call,yes,no
572686,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrrr call, call",//www.xeno-canto.org/572686,//www.xeno-canto.org/572686/download,"XC572686-Gallineta call +++, 09_50.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC572686-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC572686-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC572686-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC572686-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,09:50,2020-06-26,2020-07-01,[''],Grabado en un carrizal denso sobre aguas someras.,no,no
572634,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, foot slapping, male",//www.xeno-canto.org/572634,//www.xeno-canto.org/572634/download,XC572634-MH-D53.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572634-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572634-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572634-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572634-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:13,06:00,2020-07-01,2020-07-01,"['Coloeus monedula', 'Streptopelia decaocto']",male of pair with young; cause unknown,yes,no
572582,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, call, female, male, murmur call pair with young",//www.xeno-canto.org/572582,//www.xeno-canto.org/572582/download,XC572582-MH-D50A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572582-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572582-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572582-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572582-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:02,10:00,2020-06-22,2020-06-30,[''],male call is the lower pitched,yes,no
572580,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, brood call of female, call, chicks call during hatching, female, hatchlin",//www.xeno-canto.org/572580,//www.xeno-canto.org/572580/download,XC572580-MH-D46L.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572580-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572580-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572580-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572580-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:05,12:30,2020-05-28,2020-06-30,[''],"mic under female in nest with hatching eggs, direct contact (wild)",yes,no
572574,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, call, female, purring brood call of female during hatching of eggs",//www.xeno-canto.org/572574,//www.xeno-canto.org/572574/download,XC572574-MH-D45.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572574-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572574-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572574-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572574-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:13,06:00,2020-05-27,2020-06-30,[''],"mic under female in nest, direct contact (wild)",yes,no
572573,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"call, chick call in egg (wild), hatchling or nestling, sex uncertain",//www.xeno-canto.org/572573,//www.xeno-canto.org/572573/download,XC572573-MH-D42B.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572573-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572573-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572573-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572573-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:25,01:30,2020-05-26,2020-06-30,[''],first calls from within egg 6-12 hours before hatching; first egg to hatch of 7. Mic placed in among clutch,yes,no
572571,Gallinula,chloropus,,Common Moorhen,Simon Elliott,United Kingdom,"Great Britain (near  Hessay), York, England",53.9741,-1.2046,20,"adult, advertising call, call, double purr-uk, female",//www.xeno-canto.org/572571,//www.xeno-canto.org/572571/download,XC572571-MH-D36A2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572571-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572571-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572571-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FFFADKCCII/ffts/XC572571-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:04,01:00,2020-03-26,2020-06-30,[''],mics placed by roosting site,yes,no
572564,Gallinula,chloropus,,Common Moorhen,Alain Malengreau,Belgium,"Hensies, Hainaut, Wallonie",50.4586,3.6742,20,alarm call,//www.xeno-canto.org/572564,//www.xeno-canto.org/572564/download,XC572564-Gallinule poule d'eau 200625_1622_1CA_Marais d'Harchies_petites mares Hensies_Mixpre810.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC572564-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC572564-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC572564-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC572564-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,16:22,2020-06-25,2020-06-30,[''],Call coming from reedbeds. Telinga Pro 5 + Mixpre3,no,no
572081,Gallinula,chloropus,,Common Moorhen,Eetu Paljakka,Finland,"Pikkala, Siuntio, Uusimaa",60.0735,24.287,0,"adult, call",//www.xeno-canto.org/572081,//www.xeno-canto.org/572081/download,XC572081-Default Project.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC572081-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC572081-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC572081-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC572081-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:22,08:55,2020-06-26,2020-06-28,[''],,yes,no
571380,Gallinula,chloropus,,Common Moorhen,Tanguy Loïs,France,"Saint-Lucien, Eure-et-Loir, Centre-Val de Loire",48.6371,1.6444,140,"call, hatchling or nestling",//www.xeno-canto.org/571380,//www.xeno-canto.org/571380/download,XC571380-poule deau.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC571380-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC571380-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC571380-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC571380-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:59,21:00,2020-06-24,2020-06-25,"['Hippolais polyglotta', 'Linaria cannabina']",,yes,no
570754,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrrru call, call",//www.xeno-canto.org/570754,//www.xeno-canto.org/570754/download,"XC570754-Gallineta call +++, 10_26.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570754-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570754-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570754-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570754-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,10:26,2020-06-18,2020-06-22,['Gallinula chloropus'],"Grabado desde la orilla de una laguna, con márgenes de carrizo y arbolado de ribera.",no,no
570751,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Short calls, call",//www.xeno-canto.org/570751,//www.xeno-canto.org/570751/download,"XC570751-Gallineta call ++++, 11_18.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570751-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570751-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570751-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570751-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:33,11:18,2020-06-18,2020-06-22,['Gallinula chloropus'],"Grabado desde la orilla de una laguna, con márgenes de carrizo y arbolado de ribera.",no,no
570730,Gallinula,chloropus,,Common Moorhen,Murat Uyman,Turkey,"Sarıçay, Merkez, Çanakkale",40.1443,26.4221,10,"alarm call, call, life stage uncertain, sex uncertain",//www.xeno-canto.org/570730,//www.xeno-canto.org/570730/download,XC570730-Gallinula-chloropus-r04.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:08,20:24,2020-06-18,2020-06-22,[''],,no,no
570334,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Nocturnal, Prrrru call, call",//www.xeno-canto.org/570334,//www.xeno-canto.org/570334/download,"XC570334-Gallineta común call, 23_05.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570334-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570334-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570334-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570334-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,23:05,2020-06-17,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
570333,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Nocturnal, Prrrru call, call",//www.xeno-canto.org/570333,//www.xeno-canto.org/570333/download,"XC570333-Gallineta común call, 22_26.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570333-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570333-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570333-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570333-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,22:26,2020-06-17,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
570330,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"call, ttt call",//www.xeno-canto.org/570330,//www.xeno-canto.org/570330/download,"XC570330-Gallineta común call, 06_51.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570330-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570330-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570330-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570330-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,06:51,2020-06-18,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
570329,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrru call, call",//www.xeno-canto.org/570329,//www.xeno-canto.org/570329/download,"XC570329-Gallineta común call, 06_33.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570329-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570329-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570329-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570329-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,06:33,2020-06-18,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
570327,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Prrru call, call",//www.xeno-canto.org/570327,//www.xeno-canto.org/570327/download,"XC570327-Gallineta común call, 04_30.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570327-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570327-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570327-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570327-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:04,04:30,2020-06-18,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
570325,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Nocturnal, bisyllabic call, call",//www.xeno-canto.org/570325,//www.xeno-canto.org/570325/download,"XC570325-Gallineta común call, 04_04.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570325-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570325-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570325-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570325-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,04:04,2020-06-18,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
570324,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Nocturnal, Prrru call, call",//www.xeno-canto.org/570324,//www.xeno-canto.org/570324/download,"XC570324-Gallineta común call, 03_03.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570324-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570324-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570324-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570324-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,03:03,2020-06-18,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
570322,Gallinula,chloropus,,Common Moorhen,jesus carrion,Spain,"Marjal dels Moros (Sagunt), Valencia, Comunidad Valenciana",39.6216,-0.2614,0,"Nocturnal, Prrru call, call",//www.xeno-canto.org/570322,//www.xeno-canto.org/570322/download,"XC570322-Gallineta común call, 02_25.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570322-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570322-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570322-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OYTNBFPPSB/ffts/XC570322-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:05,02:25,2020-06-18,2020-06-21,[''],Entorno de carrizal y lámina de aguas someras con algunos Tamarix aislados.,no,no
