id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
667803,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Harper's Island, County Cork",51.9086,-8.3147,0,nocturnal flight call,//www.xeno-canto.org/667803,//www.xeno-canto.org/667803/download,XC667803-Oystercatcher_NFC_Harper's Island_160721_A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667803-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667803-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667803-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667803-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:55,02:00,2021-07-16,2021-08-12,[''],,no,no
667781,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667781,//www.xeno-canto.org/667781/download,XC667781-Oystercatcher_NFC_Lissagriffin_120721_A+.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667781-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667781-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667781-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667781-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:48,00:00,2021-07-12,2021-08-12,[''],,no,no
667780,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667780,//www.xeno-canto.org/667780/download,XC667780-Oystercatcher_NFC_song_Lissagriffin_120721_A++.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667780-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667780-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667780-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667780-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:16,00:00,2021-07-12,2021-08-12,[''],,no,no
667775,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667775,//www.xeno-canto.org/667775/download,XC667775-Oystercatcher_NFC_disyllabic_Lissagriffin_110721_A++.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667775-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667775-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667775-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667775-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,00:00,2021-07-11,2021-08-12,[''],,no,no
667770,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667770,//www.xeno-canto.org/667770/download,XC667770-Oystercatcher_NFC_Flurry_Lissagriffin_100721_A++_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667770-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667770-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667770-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667770-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:26,00:00,2021-07-10,2021-08-12,[''],,no,no
667765,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667765,//www.xeno-canto.org/667765/download,XC667765-Oystercatcher_NFC_Flurry_Lissagriffin_100721_A++.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667765-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667765-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667765-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667765-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:24,00:00,2021-07-10,2021-08-12,[''],,no,no
667688,Haematopus,ostralegus,,Eurasian Oystercatcher,Ricardo Hevia,Spain,"Ortegal (near  Cariño), A Coruña, Galicia",43.7412,-7.867,20,nocturnal flight call,//www.xeno-canto.org/667688,//www.xeno-canto.org/667688/download,XC667688-ZOOM00031ostrero.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC667688-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC667688-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC667688-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC667688-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:27,01:00,2021-08-11,2021-08-12,[''],,no,no
667680,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667680,//www.xeno-canto.org/667680/download,XC667680-Oystercatcher_NFC_Lisagriffin_080721_A+.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667680-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667680-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667680-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667680-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:14,00:00,2021-07-08,2021-08-11,[''],,no,no
667669,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667669,//www.xeno-canto.org/667669/download,XC667669-Oystercatcher_NFC_Lissagriffin_060721_A+.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667669-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667669-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667669-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667669-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:55,00:00,2021-07-06,2021-08-11,[''],,no,no
667660,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667660,//www.xeno-canto.org/667660/download,XC667660-Oystercatcher_NFC_Lisagriffin_040721_A+_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667660-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667660-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667660-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667660-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:02,00:00,2021-07-04,2021-08-11,[''],,no,no
667659,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667659,//www.xeno-canto.org/667659/download,XC667659-Oystercatcher_NFC_Lisagriffin_040721_A+.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667659-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667659-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667659-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667659-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:29,00:00,2021-07-04,2021-08-11,[''],,no,no
667515,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,"call, nocturnal flight call",//www.xeno-canto.org/667515,//www.xeno-canto.org/667515/download,XC667515-Oystercatcher_NFC_Lisagriffin_310621.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667515-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667515-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667515-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667515-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:50,00:00,2021-06-30,2021-08-11,[''],,no,no
667501,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Derrynafinnia, County Cork",51.4522,-9.8189,0,nocturnal flight call,//www.xeno-canto.org/667501,//www.xeno-canto.org/667501/download,XC667501-Oystercatcher Curlew Dunlin_NFC_Lisagriffin_280621_A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667501-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667501-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667501-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC667501-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:53,00:00,2021-06-28,2021-08-11,[''],,no,no
666854,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Tory Island, County Donegal, County Donegal",55.2655,-8.2304,10,call,//www.xeno-canto.org/666854,//www.xeno-canto.org/666854/download,XC666854-Oystercatcher_Alarm Calls_Tory_050621_A_2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666854-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666854-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666854-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666854-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,13:00,2021-06-05,2021-08-07,[''],,yes,no
666850,Haematopus,ostralegus,,Eurasian Oystercatcher,Irish Wildlife Sounds,Ireland,"Tory Island, County Donegal, County Donegal",55.2655,-8.2304,10,call,//www.xeno-canto.org/666850,//www.xeno-canto.org/666850/download,XC666850-Oystercatcher_Alarm Calls_Tory_050621_A.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666850-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666850-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666850-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666850-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:15,13:00,2021-06-05,2021-08-07,[''],,yes,no
666671,Haematopus,ostralegus,,Eurasian Oystercatcher,Ricardo Hevia,Spain,"Ortegal (near  Cariño), A Coruña, Galicia",43.7412,-7.867,20,nocturnal flight call,//www.xeno-canto.org/666671,//www.xeno-canto.org/666671/download,XC666671-ZOOM00041ostrero.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC666671-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC666671-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC666671-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BQFSTZRSEP/ffts/XC666671-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,23:30,2021-08-05,2021-08-06,[''],,no,no
666571,Haematopus,ostralegus,,Eurasian Oystercatcher,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,"call, nocturnal flight call",//www.xeno-canto.org/666571,//www.xeno-canto.org/666571/download,XC666571-oystercatcher 16 may 2021 0232.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666571-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666571-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666571-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666571-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:27,02:32,2021-05-16,2021-08-06,['Larus canus'],,no,no
666219,Haematopus,ostralegus,,Eurasian Oystercatcher,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,"adult, nocturnal flight call, sex uncertain",//www.xeno-canto.org/666219,//www.xeno-canto.org/666219/download,XC666219-oystercatcher 7 May 2021 0144.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666219-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666219-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666219-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666219-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:39,01:44,2021-05-07,2021-08-03,['Anser anser'],,no,no
665803,Haematopus,ostralegus,,Eurasian Oystercatcher,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,"adult, nocturnal flight call, sex uncertain",//www.xeno-canto.org/665803,//www.xeno-canto.org/665803/download,XC665803-oystercatcher 30 april 2021 0106.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665803-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665803-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665803-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665803-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:41,01:06,2021-04-30,2021-07-31,[''],,no,no
665644,Haematopus,ostralegus,,Eurasian Oystercatcher,Alain Malengreau,Belgium,"Bernissart, Hainaut, Wallonie",50.4702,3.7042,20,flight call,//www.xeno-canto.org/665644,//www.xeno-canto.org/665644/download,XC665644-Huitrier pie 210516_1244_1FC_Pommeroeul_Ecluse_47.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC665644-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC665644-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC665644-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EDRTTPSCEN/ffts/XC665644-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:00,12:44,2021-05-16,2021-07-30,[''],"Recorded with iPhone 7. +14 dB, HP Filter 1000Hz, -6dB",yes,no
665626,Haematopus,ostralegus,,Eurasian Oystercatcher,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,"adult, nocturnal flight call, sex uncertain",//www.xeno-canto.org/665626,//www.xeno-canto.org/665626/download,XC665626-oystercatcher 29 April 2021 0007.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665626-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665626-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665626-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665626-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:28,00:07,2021-04-29,2021-07-30,[''],,no,no
665506,Haematopus,ostralegus,,Eurasian Oystercatcher,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,"adult, nocturnal flight call, sex uncertain",//www.xeno-canto.org/665506,//www.xeno-canto.org/665506/download,XC665506-oystercatcher 27 april 2021 2345.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665506-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665506-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665506-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665506-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,23:45,2021-04-27,2021-07-29,[''],,no,no
