,name,label
3684,ff1010bird\ff1010bird_wav\wav\not_bird\155218.wav,1
2521,ff1010bird\ff1010bird_wav\wav\not_bird\123224.wav,1
3191,ff1010bird\ff1010bird_wav\wav\not_bird\140802.wav,1
3070,ff1010bird\ff1010bird_wav\wav\not_bird\135135.wav,1
6393,ff1010bird\ff1010bird_wav\wav\not_bird\61843.wav,1
116,ff1010bird\ff1010bird_wav\wav\bird\109231.wav,0
5722,ff1010bird\ff1010bird_wav\wav\not_bird\44052.wav,1
5308,ff1010bird\ff1010bird_wav\wav\not_bird\29645.wav,1
4379,ff1010bird\ff1010bird_wav\wav\not_bird\170371.wav,1
2573,ff1010bird\ff1010bird_wav\wav\not_bird\124699.wav,1
7663,ff1010bird\ff1010bird_wav\wav\not_bird\98454.wav,1
5085,ff1010bird\ff1010bird_wav\wav\not_bird\195529.wav,1
195,ff1010bird\ff1010bird_wav\wav\bird\113442.wav,0
3591,ff1010bird\ff1010bird_wav\wav\not_bird\15351.wav,1
4897,ff1010bird\ff1010bird_wav\wav\not_bird\188470.wav,1
2337,ff1010bird\ff1010bird_wav\wav\not_bird\115351.wav,1
226,ff1010bird\ff1010bird_wav\wav\bird\116268.wav,0
6702,ff1010bird\ff1010bird_wav\wav\not_bird\69094.wav,1
4631,ff1010bird\ff1010bird_wav\wav\not_bird\178425.wav,1
1566,ff1010bird\ff1010bird_wav\wav\bird\66785.wav,0
5427,ff1010bird\ff1010bird_wav\wav\not_bird\34363.wav,1
1486,ff1010bird\ff1010bird_wav\wav\bird\57668.wav,0
1280,ff1010bird\ff1010bird_wav\wav\bird\44431.wav,0
687,ff1010bird\ff1010bird_wav\wav\bird\162563.wav,0
2482,ff1010bird\ff1010bird_wav\wav\not_bird\121551.wav,1
1037,ff1010bird\ff1010bird_wav\wav\bird\194295.wav,0
1753,ff1010bird\ff1010bird_wav\wav\bird\80705.wav,0
6731,ff1010bird\ff1010bird_wav\wav\not_bird\69873.wav,1
2340,ff1010bird\ff1010bird_wav\wav\not_bird\115408.wav,1
204,ff1010bird\ff1010bird_wav\wav\bird\113579.wav,0
2963,ff1010bird\ff1010bird_wav\wav\not_bird\131130.wav,1
1783,ff1010bird\ff1010bird_wav\wav\bird\82541.wav,0
3787,ff1010bird\ff1010bird_wav\wav\not_bird\157392.wav,1
7098,ff1010bird\ff1010bird_wav\wav\not_bird\78786.wav,1
7530,ff1010bird\ff1010bird_wav\wav\not_bird\93339.wav,1
956,ff1010bird\ff1010bird_wav\wav\bird\188065.wav,0
2146,ff1010bird\ff1010bird_wav\wav\not_bird\107606.wav,1
4644,ff1010bird\ff1010bird_wav\wav\not_bird\178686.wav,1
1700,ff1010bird\ff1010bird_wav\wav\bird\75833.wav,0
7314,ff1010bird\ff1010bird_wav\wav\not_bird\86771.wav,1
3765,ff1010bird\ff1010bird_wav\wav\not_bird\156905.wav,1
4781,ff1010bird\ff1010bird_wav\wav\not_bird\185121.wav,1
6991,ff1010bird\ff1010bird_wav\wav\not_bird\76367.wav,1
4999,ff1010bird\ff1010bird_wav\wav\not_bird\191915.wav,1
7281,ff1010bird\ff1010bird_wav\wav\not_bird\86643.wav,1
2076,ff1010bird\ff1010bird_wav\wav\not_bird\104605.wav,1
6534,ff1010bird\ff1010bird_wav\wav\not_bird\64208.wav,1
6039,ff1010bird\ff1010bird_wav\wav\not_bird\55091.wav,1
4294,ff1010bird\ff1010bird_wav\wav\not_bird\168896.wav,1
6580,ff1010bird\ff1010bird_wav\wav\not_bird\65344.wav,1
3163,ff1010bird\ff1010bird_wav\wav\not_bird\140039.wav,1
867,ff1010bird\ff1010bird_wav\wav\bird\18047.wav,0
1362,ff1010bird\ff1010bird_wav\wav\bird\52190.wav,0
6276,ff1010bird\ff1010bird_wav\wav\not_bird\58555.wav,1
23,ff1010bird\ff1010bird_wav\wav\bird\101456.wav,0
4248,ff1010bird\ff1010bird_wav\wav\not_bird\167406.wav,1
6754,ff1010bird\ff1010bird_wav\wav\not_bird\70955.wav,1
4998,ff1010bird\ff1010bird_wav\wav\not_bird\191914.wav,1
6482,ff1010bird\ff1010bird_wav\wav\not_bird\63748.wav,1
6661,ff1010bird\ff1010bird_wav\wav\not_bird\67419.wav,1
5761,ff1010bird\ff1010bird_wav\wav\not_bird\44569.wav,1
4768,ff1010bird\ff1010bird_wav\wav\not_bird\184633.wav,1
3100,ff1010bird\ff1010bird_wav\wav\not_bird\13747.wav,1
3440,ff1010bird\ff1010bird_wav\wav\not_bird\147905.wav,1
7088,ff1010bird\ff1010bird_wav\wav\not_bird\78531.wav,1
1825,ff1010bird\ff1010bird_wav\wav\bird\91402.wav,0
3412,ff1010bird\ff1010bird_wav\wav\not_bird\146862.wav,1
3729,ff1010bird\ff1010bird_wav\wav\not_bird\156041.wav,1
7365,ff1010bird\ff1010bird_wav\wav\not_bird\87617.wav,1
7686,ff1010bird\ff1010bird_wav\wav\not_bird\99448.wav,1
3199,ff1010bird\ff1010bird_wav\wav\not_bird\140820.wav,1
5002,ff1010bird\ff1010bird_wav\wav\not_bird\191918.wav,1
3588,ff1010bird\ff1010bird_wav\wav\not_bird\153407.wav,1
7496,ff1010bird\ff1010bird_wav\wav\not_bird\91988.wav,1
1815,ff1010bird\ff1010bird_wav\wav\bird\90342.wav,0
1526,ff1010bird\ff1010bird_wav\wav\bird\62280.wav,0
7273,ff1010bird\ff1010bird_wav\wav\not_bird\86248.wav,1
4696,ff1010bird\ff1010bird_wav\wav\not_bird\180618.wav,1
7463,ff1010bird\ff1010bird_wav\wav\not_bird\91286.wav,1
5384,ff1010bird\ff1010bird_wav\wav\not_bird\32495.wav,1
3667,ff1010bird\ff1010bird_wav\wav\not_bird\155201.wav,1
2165,ff1010bird\ff1010bird_wav\wav\not_bird\108509.wav,1
2509,ff1010bird\ff1010bird_wav\wav\not_bird\122194.wav,1
1311,ff1010bird\ff1010bird_wav\wav\bird\48988.wav,0
775,ff1010bird\ff1010bird_wav\wav\bird\172167.wav,0
3492,ff1010bird\ff1010bird_wav\wav\not_bird\149041.wav,1
5283,ff1010bird\ff1010bird_wav\wav\not_bird\28164.wav,1
1827,ff1010bird\ff1010bird_wav\wav\bird\91752.wav,0
4483,ff1010bird\ff1010bird_wav\wav\not_bird\172521.wav,1
3890,ff1010bird\ff1010bird_wav\wav\not_bird\159170.wav,1
2654,ff1010bird\ff1010bird_wav\wav\not_bird\126848.wav,1
4858,ff1010bird\ff1010bird_wav\wav\not_bird\187586.wav,1
5054,ff1010bird\ff1010bird_wav\wav\not_bird\194367.wav,1
2189,ff1010bird\ff1010bird_wav\wav\not_bird\109232.wav,1
4064,ff1010bird\ff1010bird_wav\wav\not_bird\162710.wav,1
7654,ff1010bird\ff1010bird_wav\wav\not_bird\97739.wav,1
3475,ff1010bird\ff1010bird_wav\wav\not_bird\148228.wav,1
7094,ff1010bird\ff1010bird_wav\wav\not_bird\7875.wav,1
2392,ff1010bird\ff1010bird_wav\wav\not_bird\117521.wav,1
1707,ff1010bird\ff1010bird_wav\wav\bird\75972.wav,0
7042,ff1010bird\ff1010bird_wav\wav\not_bird\77663.wav,1
5145,ff1010bird\ff1010bird_wav\wav\not_bird\21892.wav,1
1862,ff1010bird\ff1010bird_wav\wav\bird\95551.wav,0
5328,ff1010bird\ff1010bird_wav\wav\not_bird\30475.wav,1
2624,ff1010bird\ff1010bird_wav\wav\not_bird\126334.wav,1
2357,ff1010bird\ff1010bird_wav\wav\not_bird\116399.wav,1
7150,ff1010bird\ff1010bird_wav\wav\not_bird\79614.wav,1
1859,ff1010bird\ff1010bird_wav\wav\bird\95545.wav,0
4130,ff1010bird\ff1010bird_wav\wav\not_bird\164205.wav,1
3681,ff1010bird\ff1010bird_wav\wav\not_bird\155215.wav,1
271,ff1010bird\ff1010bird_wav\wav\bird\121203.wav,0
2164,ff1010bird\ff1010bird_wav\wav\not_bird\108404.wav,1
4414,ff1010bird\ff1010bird_wav\wav\not_bird\17092.wav,1
2389,ff1010bird\ff1010bird_wav\wav\not_bird\117501.wav,1
722,ff1010bird\ff1010bird_wav\wav\bird\16626.wav,0
1016,ff1010bird\ff1010bird_wav\wav\bird\192269.wav,0
2322,ff1010bird\ff1010bird_wav\wav\not_bird\113997.wav,1
4059,ff1010bird\ff1010bird_wav\wav\not_bird\162693.wav,1
1458,ff1010bird\ff1010bird_wav\wav\bird\56413.wav,0
5912,ff1010bird\ff1010bird_wav\wav\not_bird\50586.wav,1
750,ff1010bird\ff1010bird_wav\wav\bird\169077.wav,0
1979,ff1010bird\ff1010bird_wav\wav\not_bird\102075.wav,1
5570,ff1010bird\ff1010bird_wav\wav\not_bird\39859.wav,1
693,ff1010bird\ff1010bird_wav\wav\bird\162744.wav,0
4932,ff1010bird\ff1010bird_wav\wav\not_bird\189812.wav,1
2185,ff1010bird\ff1010bird_wav\wav\not_bird\109154.wav,1
718,ff1010bird\ff1010bird_wav\wav\bird\165580.wav,0
5920,ff1010bird\ff1010bird_wav\wav\not_bird\50915.wav,1
1706,ff1010bird\ff1010bird_wav\wav\bird\75970.wav,0
7366,ff1010bird\ff1010bird_wav\wav\not_bird\87785.wav,1
2887,ff1010bird\ff1010bird_wav\wav\not_bird\127999.wav,1
5088,ff1010bird\ff1010bird_wav\wav\not_bird\195739.wav,1
587,ff1010bird\ff1010bird_wav\wav\bird\155299.wav,0
1130,ff1010bird\ff1010bird_wav\wav\bird\3188.wav,0
2575,ff1010bird\ff1010bird_wav\wav\not_bird\124721.wav,1
2559,ff1010bird\ff1010bird_wav\wav\not_bird\124681.wav,1
3538,ff1010bird\ff1010bird_wav\wav\not_bird\150196.wav,1
2508,ff1010bird\ff1010bird_wav\wav\not_bird\122191.wav,1
5564,ff1010bird\ff1010bird_wav\wav\not_bird\39728.wav,1
2808,ff1010bird\ff1010bird_wav\wav\not_bird\127509.wav,1
4011,ff1010bird\ff1010bird_wav\wav\not_bird\161896.wav,1
582,ff1010bird\ff1010bird_wav\wav\bird\155287.wav,0
7006,ff1010bird\ff1010bird_wav\wav\not_bird\76714.wav,1
4243,ff1010bird\ff1010bird_wav\wav\not_bird\167364.wav,1
1652,ff1010bird\ff1010bird_wav\wav\bird\72758.wav,0
7438,ff1010bird\ff1010bird_wav\wav\not_bird\90360.wav,1
2868,ff1010bird\ff1010bird_wav\wav\not_bird\127796.wav,1
7392,ff1010bird\ff1010bird_wav\wav\not_bird\89438.wav,1
6479,ff1010bird\ff1010bird_wav\wav\not_bird\63742.wav,1
973,ff1010bird\ff1010bird_wav\wav\bird\188973.wav,0
4399,ff1010bird\ff1010bird_wav\wav\not_bird\17075.wav,1
3056,ff1010bird\ff1010bird_wav\wav\not_bird\134968.wav,1
787,ff1010bird\ff1010bird_wav\wav\bird\173447.wav,0
6432,ff1010bird\ff1010bird_wav\wav\not_bird\62850.wav,1
5301,ff1010bird\ff1010bird_wav\wav\not_bird\28809.wav,1
2168,ff1010bird\ff1010bird_wav\wav\not_bird\108656.wav,1
3245,ff1010bird\ff1010bird_wav\wav\not_bird\142295.wav,1
3251,ff1010bird\ff1010bird_wav\wav\not_bird\143285.wav,1
4298,ff1010bird\ff1010bird_wav\wav\not_bird\168901.wav,1
2697,ff1010bird\ff1010bird_wav\wav\not_bird\127231.wav,1
3224,ff1010bird\ff1010bird_wav\wav\not_bird\141178.wav,1
2055,ff1010bird\ff1010bird_wav\wav\not_bird\104488.wav,1
3547,ff1010bird\ff1010bird_wav\wav\not_bird\150946.wav,1
123,ff1010bird\ff1010bird_wav\wav\bird\110689.wav,0
5493,ff1010bird\ff1010bird_wav\wav\not_bird\38289.wav,1
3196,ff1010bird\ff1010bird_wav\wav\not_bird\140817.wav,1
4552,ff1010bird\ff1010bird_wav\wav\not_bird\174777.wav,1
3663,ff1010bird\ff1010bird_wav\wav\not_bird\155197.wav,1
1317,ff1010bird\ff1010bird_wav\wav\bird\49408.wav,0
4251,ff1010bird\ff1010bird_wav\wav\not_bird\167569.wav,1
1162,ff1010bird\ff1010bird_wav\wav\bird\33394.wav,0
2276,ff1010bird\ff1010bird_wav\wav\not_bird\113147.wav,1
4503,ff1010bird\ff1010bird_wav\wav\not_bird\173190.wav,1
1959,ff1010bird\ff1010bird_wav\wav\not_bird\101320.wav,1
1389,ff1010bird\ff1010bird_wav\wav\bird\53683.wav,0
1100,ff1010bird\ff1010bird_wav\wav\bird\27931.wav,0
1113,ff1010bird\ff1010bird_wav\wav\bird\31251.wav,0
7626,ff1010bird\ff1010bird_wav\wav\not_bird\95960.wav,1
7512,ff1010bird\ff1010bird_wav\wav\not_bird\9239.wav,1
5771,ff1010bird\ff1010bird_wav\wav\not_bird\44977.wav,1
5126,ff1010bird\ff1010bird_wav\wav\not_bird\20786.wav,1
6780,ff1010bird\ff1010bird_wav\wav\not_bird\71699.wav,1
1723,ff1010bird\ff1010bird_wav\wav\bird\77244.wav,0
277,ff1010bird\ff1010bird_wav\wav\bird\121303.wav,0
3394,ff1010bird\ff1010bird_wav\wav\not_bird\146842.wav,1
4574,ff1010bird\ff1010bird_wav\wav\not_bird\175965.wav,1
4395,ff1010bird\ff1010bird_wav\wav\not_bird\170584.wav,1
5541,ff1010bird\ff1010bird_wav\wav\not_bird\38885.wav,1
4699,ff1010bird\ff1010bird_wav\wav\not_bird\180749.wav,1
939,ff1010bird\ff1010bird_wav\wav\bird\187006.wav,0
7591,ff1010bird\ff1010bird_wav\wav\not_bird\95026.wav,1
2934,ff1010bird\ff1010bird_wav\wav\not_bird\130089.wav,1
2190,ff1010bird\ff1010bird_wav\wav\not_bird\109371.wav,1
2621,ff1010bird\ff1010bird_wav\wav\not_bird\126331.wav,1
5059,ff1010bird\ff1010bird_wav\wav\not_bird\1945.wav,1
6827,ff1010bird\ff1010bird_wav\wav\not_bird\72756.wav,1
63,ff1010bird\ff1010bird_wav\wav\bird\104505.wav,0
5000,ff1010bird\ff1010bird_wav\wav\not_bird\191916.wav,1
2149,ff1010bird\ff1010bird_wav\wav\not_bird\107610.wav,1
5125,ff1010bird\ff1010bird_wav\wav\not_bird\20785.wav,1
959,ff1010bird\ff1010bird_wav\wav\bird\188261.wav,0
6764,ff1010bird\ff1010bird_wav\wav\not_bird\71126.wav,1
530,ff1010bird\ff1010bird_wav\wav\bird\15221.wav,0
2557,ff1010bird\ff1010bird_wav\wav\not_bird\124679.wav,1
6092,ff1010bird\ff1010bird_wav\wav\not_bird\55515.wav,1
413,ff1010bird\ff1010bird_wav\wav\bird\140047.wav,0
6332,ff1010bird\ff1010bird_wav\wav\not_bird\60178.wav,1
5457,ff1010bird\ff1010bird_wav\wav\not_bird\36602.wav,1
170,ff1010bird\ff1010bird_wav\wav\bird\111090.wav,0
6034,ff1010bird\ff1010bird_wav\wav\not_bird\54947.wav,1
5115,ff1010bird\ff1010bird_wav\wav\not_bird\20692.wav,1
5472,ff1010bird\ff1010bird_wav\wav\not_bird\37799.wav,1
1974,ff1010bird\ff1010bird_wav\wav\not_bird\102069.wav,1
866,ff1010bird\ff1010bird_wav\wav\bird\18046.wav,0
4915,ff1010bird\ff1010bird_wav\wav\not_bird\188955.wav,1
7137,ff1010bird\ff1010bird_wav\wav\not_bird\79269.wav,1
1258,ff1010bird\ff1010bird_wav\wav\bird\42148.wav,0
869,ff1010bird\ff1010bird_wav\wav\bird\18050.wav,0
2936,ff1010bird\ff1010bird_wav\wav\not_bird\130135.wav,1
5758,ff1010bird\ff1010bird_wav\wav\not_bird\44432.wav,1
3981,ff1010bird\ff1010bird_wav\wav\not_bird\161503.wav,1
3677,ff1010bird\ff1010bird_wav\wav\not_bird\155211.wav,1
1503,ff1010bird\ff1010bird_wav\wav\bird\58838.wav,0
6644,ff1010bird\ff1010bird_wav\wav\not_bird\66599.wav,1
3228,ff1010bird\ff1010bird_wav\wav\not_bird\141182.wav,1
3388,ff1010bird\ff1010bird_wav\wav\not_bird\146716.wav,1
2338,ff1010bird\ff1010bird_wav\wav\not_bird\115406.wav,1
4082,ff1010bird\ff1010bird_wav\wav\not_bird\162750.wav,1
6976,ff1010bird\ff1010bird_wav\wav\not_bird\75977.wav,1
4247,ff1010bird\ff1010bird_wav\wav\not_bird\167404.wav,1
5481,ff1010bird\ff1010bird_wav\wav\not_bird\38112.wav,1
5797,ff1010bird\ff1010bird_wav\wav\not_bird\46084.wav,1
4916,ff1010bird\ff1010bird_wav\wav\not_bird\18905.wav,1
2361,ff1010bird\ff1010bird_wav\wav\not_bird\116845.wav,1
4341,ff1010bird\ff1010bird_wav\wav\not_bird\169378.wav,1
2134,ff1010bird\ff1010bird_wav\wav\not_bird\107223.wav,1
3192,ff1010bird\ff1010bird_wav\wav\not_bird\140803.wav,1
133,ff1010bird\ff1010bird_wav\wav\bird\110989.wav,0
3498,ff1010bird\ff1010bird_wav\wav\not_bird\149083.wav,1
643,ff1010bird\ff1010bird_wav\wav\bird\158597.wav,0
1104,ff1010bird\ff1010bird_wav\wav\bird\28288.wav,0
4292,ff1010bird\ff1010bird_wav\wav\not_bird\168894.wav,1
7500,ff1010bird\ff1010bird_wav\wav\not_bird\91993.wav,1
5868,ff1010bird\ff1010bird_wav\wav\not_bird\48604.wav,1
7580,ff1010bird\ff1010bird_wav\wav\not_bird\94765.wav,1
4669,ff1010bird\ff1010bird_wav\wav\not_bird\179604.wav,1
7631,ff1010bird\ff1010bird_wav\wav\not_bird\96346.wav,1
4646,ff1010bird\ff1010bird_wav\wav\not_bird\178826.wav,1
1342,ff1010bird\ff1010bird_wav\wav\bird\51095.wav,0
4821,ff1010bird\ff1010bird_wav\wav\not_bird\186416.wav,1
464,ff1010bird\ff1010bird_wav\wav\bird\147922.wav,0
7048,ff1010bird\ff1010bird_wav\wav\not_bird\77728.wav,1
5967,ff1010bird\ff1010bird_wav\wav\not_bird\52790.wav,1
4260,ff1010bird\ff1010bird_wav\wav\not_bird\168049.wav,1
7581,ff1010bird\ff1010bird_wav\wav\not_bird\94826.wav,1
4159,ff1010bird\ff1010bird_wav\wav\not_bird\165113.wav,1
915,ff1010bird\ff1010bird_wav\wav\bird\184749.wav,0
3772,ff1010bird\ff1010bird_wav\wav\not_bird\157227.wav,1
7050,ff1010bird\ff1010bird_wav\wav\not_bird\77748.wav,1
6854,ff1010bird\ff1010bird_wav\wav\not_bird\73111.wav,1
6673,ff1010bird\ff1010bird_wav\wav\not_bird\68034.wav,1
4389,ff1010bird\ff1010bird_wav\wav\not_bird\17056.wav,1
5932,ff1010bird\ff1010bird_wav\wav\not_bird\51372.wav,1
4887,ff1010bird\ff1010bird_wav\wav\not_bird\188170.wav,1
6386,ff1010bird\ff1010bird_wav\wav\not_bird\61640.wav,1
7355,ff1010bird\ff1010bird_wav\wav\not_bird\87520.wav,1
2067,ff1010bird\ff1010bird_wav\wav\not_bird\104545.wav,1
4241,ff1010bird\ff1010bird_wav\wav\not_bird\167361.wav,1
851,ff1010bird\ff1010bird_wav\wav\bird\179346.wav,0
5873,ff1010bird\ff1010bird_wav\wav\not_bird\48677.wav,1
4135,ff1010bird\ff1010bird_wav\wav\not_bird\164376.wav,1
2504,ff1010bird\ff1010bird_wav\wav\not_bird\122187.wav,1
709,ff1010bird\ff1010bird_wav\wav\bird\164877.wav,0
4879,ff1010bird\ff1010bird_wav\wav\not_bird\188031.wav,1
876,ff1010bird\ff1010bird_wav\wav\bird\181394.wav,0
3694,ff1010bird\ff1010bird_wav\wav\not_bird\155250.wav,1
7124,ff1010bird\ff1010bird_wav\wav\not_bird\79086.wav,1
5628,ff1010bird\ff1010bird_wav\wav\not_bird\41302.wav,1
3409,ff1010bird\ff1010bird_wav\wav\not_bird\146858.wav,1
205,ff1010bird\ff1010bird_wav\wav\bird\113580.wav,0
1005,ff1010bird\ff1010bird_wav\wav\bird\191738.wav,0
4348,ff1010bird\ff1010bird_wav\wav\not_bird\169603.wav,1
2784,ff1010bird\ff1010bird_wav\wav\not_bird\127371.wav,1
6253,ff1010bird\ff1010bird_wav\wav\not_bird\58275.wav,1
6646,ff1010bird\ff1010bird_wav\wav\not_bird\66620.wav,1
2243,ff1010bird\ff1010bird_wav\wav\not_bird\111201.wav,1
5993,ff1010bird\ff1010bird_wav\wav\not_bird\54207.wav,1
4835,ff1010bird\ff1010bird_wav\wav\not_bird\187079.wav,1
4783,ff1010bird\ff1010bird_wav\wav\not_bird\185127.wav,1
1820,ff1010bird\ff1010bird_wav\wav\bird\91230.wav,0
5445,ff1010bird\ff1010bird_wav\wav\not_bird\36093.wav,1
104,ff1010bird\ff1010bird_wav\wav\bird\108765.wav,0
2675,ff1010bird\ff1010bird_wav\wav\not_bird\127170.wav,1
5352,ff1010bird\ff1010bird_wav\wav\not_bird\31456.wav,1
5835,ff1010bird\ff1010bird_wav\wav\not_bird\47353.wav,1
2902,ff1010bird\ff1010bird_wav\wav\not_bird\128093.wav,1
657,ff1010bird\ff1010bird_wav\wav\bird\160469.wav,0
2745,ff1010bird\ff1010bird_wav\wav\not_bird\127298.wav,1
6355,ff1010bird\ff1010bird_wav\wav\not_bird\6108.wav,1
3585,ff1010bird\ff1010bird_wav\wav\not_bird\152985.wav,1
5048,ff1010bird\ff1010bird_wav\wav\not_bird\194224.wav,1
3087,ff1010bird\ff1010bird_wav\wav\not_bird\136473.wav,1
5892,ff1010bird\ff1010bird_wav\wav\not_bird\49852.wav,1
6767,ff1010bird\ff1010bird_wav\wav\not_bird\71241.wav,1
4812,ff1010bird\ff1010bird_wav\wav\not_bird\186316.wav,1
2356,ff1010bird\ff1010bird_wav\wav\not_bird\116398.wav,1
1744,ff1010bird\ff1010bird_wav\wav\bird\80312.wav,0
5034,ff1010bird\ff1010bird_wav\wav\not_bird\192863.wav,1
4819,ff1010bird\ff1010bird_wav\wav\not_bird\186341.wav,1
4744,ff1010bird\ff1010bird_wav\wav\not_bird\184221.wav,1
5886,ff1010bird\ff1010bird_wav\wav\not_bird\49598.wav,1
6272,ff1010bird\ff1010bird_wav\wav\not_bird\58510.wav,1
6072,ff1010bird\ff1010bird_wav\wav\not_bird\55374.wav,1
4120,ff1010bird\ff1010bird_wav\wav\not_bird\164182.wav,1
2754,ff1010bird\ff1010bird_wav\wav\not_bird\127308.wav,1
937,ff1010bird\ff1010bird_wav\wav\bird\187001.wav,0
4608,ff1010bird\ff1010bird_wav\wav\not_bird\177190.wav,1
3635,ff1010bird\ff1010bird_wav\wav\not_bird\155113.wav,1
3799,ff1010bird\ff1010bird_wav\wav\not_bird\157473.wav,1
1132,ff1010bird\ff1010bird_wav\wav\bird\31909.wav,0
3999,ff1010bird\ff1010bird_wav\wav\not_bird\161686.wav,1
507,ff1010bird\ff1010bird_wav\wav\bird\150195.wav,0
7196,ff1010bird\ff1010bird_wav\wav\not_bird\80791.wav,1
2500,ff1010bird\ff1010bird_wav\wav\not_bird\122067.wav,1
3777,ff1010bird\ff1010bird_wav\wav\not_bird\157294.wav,1
4068,ff1010bird\ff1010bird_wav\wav\not_bird\162717.wav,1
2773,ff1010bird\ff1010bird_wav\wav\not_bird\127357.wav,1
5341,ff1010bird\ff1010bird_wav\wav\not_bird\31154.wav,1
1420,ff1010bird\ff1010bird_wav\wav\bird\54640.wav,0
5884,ff1010bird\ff1010bird_wav\wav\not_bird\49252.wav,1
1856,ff1010bird\ff1010bird_wav\wav\bird\95531.wav,0
2363,ff1010bird\ff1010bird_wav\wav\not_bird\11685.wav,1
5850,ff1010bird\ff1010bird_wav\wav\not_bird\48154.wav,1
6574,ff1010bird\ff1010bird_wav\wav\not_bird\65335.wav,1
5349,ff1010bird\ff1010bird_wav\wav\not_bird\31274.wav,1
375,ff1010bird\ff1010bird_wav\wav\bird\132473.wav,0
7474,ff1010bird\ff1010bird_wav\wav\not_bird\91557.wav,1
3961,ff1010bird\ff1010bird_wav\wav\not_bird\160564.wav,1
630,ff1010bird\ff1010bird_wav\wav\bird\157742.wav,0
3670,ff1010bird\ff1010bird_wav\wav\not_bird\155204.wav,1
7613,ff1010bird\ff1010bird_wav\wav\not_bird\95811.wav,1
1984,ff1010bird\ff1010bird_wav\wav\not_bird\102081.wav,1
2713,ff1010bird\ff1010bird_wav\wav\not_bird\127251.wav,1
1768,ff1010bird\ff1010bird_wav\wav\bird\81269.wav,0
3629,ff1010bird\ff1010bird_wav\wav\not_bird\155095.wav,1
3836,ff1010bird\ff1010bird_wav\wav\not_bird\157861.wav,1
7382,ff1010bird\ff1010bird_wav\wav\not_bird\88409.wav,1
7643,ff1010bird\ff1010bird_wav\wav\not_bird\96922.wav,1
7255,ff1010bird\ff1010bird_wav\wav\not_bird\83279.wav,1
7111,ff1010bird\ff1010bird_wav\wav\not_bird\78806.wav,1
5079,ff1010bird\ff1010bird_wav\wav\not_bird\195318.wav,1
