,name,label
4343,warblrb10k_public\warblrb10k_public_wav\wav\bird\6440606f-6548-4f51-a3ae.wav,0
4640,warblrb10k_public\warblrb10k_public_wav\wav\bird\71156af8-97cd-4d7f-a8f4.wav,0
230,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\20b5f82b-51e8-4559-bfbb.wav,1
1114,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\98e6fda5-6696-42ec-a9e7.wav,1
7508,warblrb10k_public\warblrb10k_public_wav\wav\bird\eafaa605-44be-4fc8-aa08.wav,0
903,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\7c2232b5-7a0c-4f37-a366.wav,1
4247,warblrb10k_public\warblrb10k_public_wav\wav\bird\5fcf6be8-83dd-4a18-ba6c.wav,0
1248,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\a899183a-0767-4c29-990f.wav,1
3528,warblrb10k_public\warblrb10k_public_wav\wav\bird\4290c3a3-3579-4208-bc81.wav,0
6985,warblrb10k_public\warblrb10k_public_wav\wav\bird\d3344649-f541-4979-b227.wav,0
1312,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\b0f3adf8-1f28-4ff9-96e1.wav,1
7910,warblrb10k_public\warblrb10k_public_wav\wav\bird\fc643bad-c7bf-427b-a494.wav,0
3780,warblrb10k_public\warblrb10k_public_wav\wav\bird\4c7426b5-b999-4ab6-9285.wav,0
4553,warblrb10k_public\warblrb10k_public_wav\wav\bird\6d455c1c-11b8-4fa5-aecd.wav,0
4681,warblrb10k_public\warblrb10k_public_wav\wav\bird\72b9476b-b5e6-48c2-a455.wav,0
7833,warblrb10k_public\warblrb10k_public_wav\wav\bird\f867698a-a09b-4c9c-bb1c.wav,0
2579,warblrb10k_public\warblrb10k_public_wav\wav\bird\1bb3abc1-a8d4-49b5-94f6.wav,0
3107,warblrb10k_public\warblrb10k_public_wav\wav\bird\321a72c4-f98b-4ee6-bd16.wav,0
96,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\0e0d3cd8-af5f-44a4-badc.wav,1
2511,warblrb10k_public\warblrb10k_public_wav\wav\bird\185af2a6-d66c-4048-aa19.wav,0
4858,warblrb10k_public\warblrb10k_public_wav\wav\bird\7a7cd707-75cf-4f28-bbf2.wav,0
3260,warblrb10k_public\warblrb10k_public_wav\wav\bird\37cab4d6-2233-451b-b484.wav,0
2073,warblrb10k_public\warblrb10k_public_wav\wav\bird\052a0221-8a99-4207-a617.wav,0
5305,warblrb10k_public\warblrb10k_public_wav\wav\bird\8dc2c7d5-7178-4ffa-a6e9.wav,0
431,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\3b162de3-b420-4703-a427.wav,1
5738,warblrb10k_public\warblrb10k_public_wav\wav\bird\9fbb6f3f-a847-4054-ba5c.wav,0
6974,warblrb10k_public\warblrb10k_public_wav\wav\bird\d2896237-21c3-4ab0-9763.wav,0
2456,warblrb10k_public\warblrb10k_public_wav\wav\bird\1568d34b-75ad-4831-9319.wav,0
2220,warblrb10k_public\warblrb10k_public_wav\wav\bird\0b5f3061-6838-4e2b-9bdd.wav,0
245,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\233cfbf1-5473-470c-8de1.wav,1
360,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\32305f4b-1c9c-4e87-996e.wav,1
308,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\2b1f2658-faa4-4390-a560.wav,1
2935,warblrb10k_public\warblrb10k_public_wav\wav\bird\2b04a301-1099-413b-8925.wav,0
1946,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\fe9b081d-3523-4b64-8cc6.wav,1
6929,warblrb10k_public\warblrb10k_public_wav\wav\bird\d09bf6fc-6275-47b2-9a3e.wav,0
5612,warblrb10k_public\warblrb10k_public_wav\wav\bird\9ab2056b-0210-456e-b941.wav,0
899,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\7b3e2e78-65fd-4c60-aced.wav,1
3381,warblrb10k_public\warblrb10k_public_wav\wav\bird\3c79f47e-458c-4172-8fa2.wav,0
7315,warblrb10k_public\warblrb10k_public_wav\wav\bird\e1d7bd5b-9574-4ea1-9862.wav,0
10,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\01504dc6-8e69-4a67-a357.wav,1
6896,warblrb10k_public\warblrb10k_public_wav\wav\bird\cf8ed5f5-c7fe-4aba-9df6.wav,0
3865,warblrb10k_public\warblrb10k_public_wav\wav\bird\50194dd6-94c6-45c6-9abf.wav,0
6151,warblrb10k_public\warblrb10k_public_wav\wav\bird\b1f43834-7e22-485b-b50d.wav,0
6356,warblrb10k_public\warblrb10k_public_wav\wav\bird\ba5e1be6-e669-40dc-952e.wav,0
4468,warblrb10k_public\warblrb10k_public_wav\wav\bird\694160df-f095-4588-aa87.wav,0
3612,warblrb10k_public\warblrb10k_public_wav\wav\bird\45ec5b86-4ca6-4cc2-89aa.wav,0
7921,warblrb10k_public\warblrb10k_public_wav\wav\bird\fcb4fb82-7976-4a46-bee8.wav,0
3862,warblrb10k_public\warblrb10k_public_wav\wav\bird\4fe276f4-32f9-4175-8b13.wav,0
6833,warblrb10k_public\warblrb10k_public_wav\wav\bird\ccbcac3e-5595-4a4b-b533.wav,0
7935,warblrb10k_public\warblrb10k_public_wav\wav\bird\fd6c497e-a56a-4f8f-a5e6.wav,0
3047,warblrb10k_public\warblrb10k_public_wav\wav\bird\3019e43f-32eb-4821-b3e0.wav,0
804,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\6eb0a1f3-8283-4356-8c48.wav,1
4609,warblrb10k_public\warblrb10k_public_wav\wav\bird\6ff1ed03-155f-4719-b9bf.wav,0
134,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\13ea66f4-7d86-4570-8aa9.wav,1
4928,warblrb10k_public\warblrb10k_public_wav\wav\bird\7d765678-a5cb-412d-bf30.wav,0
2634,warblrb10k_public\warblrb10k_public_wav\wav\bird\1e40fa39-5f03-4612-8ec2.wav,0
939,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\80b3d891-199b-494e-9184.wav,1
7453,warblrb10k_public\warblrb10k_public_wav\wav\bird\e8a3c938-1ff1-4061-8f0d.wav,0
5982,warblrb10k_public\warblrb10k_public_wav\wav\bird\aad062c8-59af-48a5-9021.wav,0
653,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\5a0b29b0-af92-4b44-846a.wav,1
2872,warblrb10k_public\warblrb10k_public_wav\wav\bird\27de8224-3a01-4d4a-a5e7.wav,0
3036,warblrb10k_public\warblrb10k_public_wav\wav\bird\2f7b17e7-fca1-4a27-bea5.wav,0
3299,warblrb10k_public\warblrb10k_public_wav\wav\bird\394be45f-ff64-4081-8c06.wav,0
5011,warblrb10k_public\warblrb10k_public_wav\wav\bird\816aa155-8f9f-40af-bf81.wav,0
3830,warblrb10k_public\warblrb10k_public_wav\wav\bird\4e62ac06-05c1-4397-8553.wav,0
5149,warblrb10k_public\warblrb10k_public_wav\wav\bird\87bc23a8-8f3d-4b20-a7d5.wav,0
165,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\1831ed63-b37d-421b-9b88.wav,1
7452,warblrb10k_public\warblrb10k_public_wav\wav\bird\e885d7cd-9d05-4e49-945e.wav,0
7277,warblrb10k_public\warblrb10k_public_wav\wav\bird\dfff8588-51a3-4508-b96e.wav,0
4313,warblrb10k_public\warblrb10k_public_wav\wav\bird\6335c2fb-1ee7-4abf-b45e.wav,0
2514,warblrb10k_public\warblrb10k_public_wav\wav\bird\188a58c6-192d-4a0b-9c97.wav,0
352,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\319dcccd-1d58-41a1-94fc.wav,1
5631,warblrb10k_public\warblrb10k_public_wav\wav\bird\9baaa2d9-eecb-4207-9473.wav,0
6969,warblrb10k_public\warblrb10k_public_wav\wav\bird\d2638c65-3d90-49e3-9bb9.wav,0
2776,warblrb10k_public\warblrb10k_public_wav\wav\bird\23ab30f2-d56a-4fe4-a13c.wav,0
901,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\7bf6d6aa-2eac-49e3-a3e7.wav,1
4027,warblrb10k_public\warblrb10k_public_wav\wav\bird\56e31379-3c9d-4fb0-bb6a.wav,0
5701,warblrb10k_public\warblrb10k_public_wav\wav\bird\9e7130bb-17a6-42c8-bebc.wav,0
686,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\5e88354b-3890-4877-9f45.wav,1
368,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\333feb8a-186e-4242-9d60.wav,1
3471,warblrb10k_public\warblrb10k_public_wav\wav\bird\401f616b-a895-409d-8271.wav,0
1607,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\d7e0e022-ee1e-4850-bc8e.wav,1
7149,warblrb10k_public\warblrb10k_public_wav\wav\bird\da1becf4-5682-40a1-be99.wav,0
121,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\11afad8a-0eb3-483b-881e.wav,1
6170,warblrb10k_public\warblrb10k_public_wav\wav\bird\b28592c5-446c-4254-8443.wav,0
4965,warblrb10k_public\warblrb10k_public_wav\wav\bird\7f34c7b1-2c8d-4663-9eda.wav,0
4455,warblrb10k_public\warblrb10k_public_wav\wav\bird\68dd0a70-b8db-4eff-9197.wav,0
1670,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\df459232-410d-424d-a407.wav,1
524,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\47008a73-64ff-423b-93eb.wav,1
3511,warblrb10k_public\warblrb10k_public_wav\wav\bird\4200deec-b356-494e-a189.wav,0
795,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\6e07cc77-20bc-4e5c-893a.wav,1
6706,warblrb10k_public\warblrb10k_public_wav\wav\bird\c81c788e-4f94-40eb-a5e5.wav,0
5193,warblrb10k_public\warblrb10k_public_wav\wav\bird\89a60795-8940-4bf6-9c1d.wav,0
5635,warblrb10k_public\warblrb10k_public_wav\wav\bird\9bcfc863-afd2-4293-8cf9.wav,0
4311,warblrb10k_public\warblrb10k_public_wav\wav\bird\6327fabf-7ca5-48bd-8f24.wav,0
469,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\40db1186-40db-4cd0-941e.wav,1
1856,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f560d4b7-3586-47c8-8096.wav,1
4147,warblrb10k_public\warblrb10k_public_wav\wav\bird\5bb943fa-2dfd-42a9-a853.wav,0
6994,warblrb10k_public\warblrb10k_public_wav\wav\bird\d36885f0-5c5b-4be6-8a66.wav,0
708,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\611b4621-dc8c-44cb-b597.wav,1
3608,warblrb10k_public\warblrb10k_public_wav\wav\bird\45c99789-0c4a-4002-9777.wav,0
6900,warblrb10k_public\warblrb10k_public_wav\wav\bird\cfcb0d51-e8e9-4882-aa29.wav,0
3475,warblrb10k_public\warblrb10k_public_wav\wav\bird\403ef7e0-b7dd-4034-ac4a.wav,0
3630,warblrb10k_public\warblrb10k_public_wav\wav\bird\467aef18-a1dc-4ad6-b5d4.wav,0
6272,warblrb10k_public\warblrb10k_public_wav\wav\bird\b6ab05bf-335e-4f9c-bd39.wav,0
25,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\035c4530-f479-480e-889a.wav,1
2415,warblrb10k_public\warblrb10k_public_wav\wav\bird\13d25b74-e092-4484-b5b7.wav,0
4898,warblrb10k_public\warblrb10k_public_wav\wav\bird\7c1d1621-8903-47d0-b535.wav,0
238,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\21b20b06-53e5-4bff-a998.wav,1
7659,warblrb10k_public\warblrb10k_public_wav\wav\bird\f1c66d71-39c9-4c94-a8a4.wav,0
4890,warblrb10k_public\warblrb10k_public_wav\wav\bird\7bc555fb-a7f9-42d7-b6d6.wav,0
5889,warblrb10k_public\warblrb10k_public_wav\wav\bird\a6cb0961-3a64-45ad-a704.wav,0
4281,warblrb10k_public\warblrb10k_public_wav\wav\bird\61da1356-e62a-4db9-8ffe.wav,0
7276,warblrb10k_public\warblrb10k_public_wav\wav\bird\dffd9912-62f5-4ed8-9955.wav,0
2832,warblrb10k_public\warblrb10k_public_wav\wav\bird\2602fe9d-d6bf-4e97-a8db.wav,0
7568,warblrb10k_public\warblrb10k_public_wav\wav\bird\ee1e460f-e077-4308-ba31.wav,0
2445,warblrb10k_public\warblrb10k_public_wav\wav\bird\14f530d1-e55b-456a-9975.wav,0
3454,warblrb10k_public\warblrb10k_public_wav\wav\bird\3f812fa4-7589-4fb5-9b2c.wav,0
6263,warblrb10k_public\warblrb10k_public_wav\wav\bird\b65aad37-8cf6-408f-813e.wav,0
6756,warblrb10k_public\warblrb10k_public_wav\wav\bird\ca1660a4-2398-44d8-83e8.wav,0
2906,warblrb10k_public\warblrb10k_public_wav\wav\bird\29462372-cc95-4118-af5c.wav,0
5338,warblrb10k_public\warblrb10k_public_wav\wav\bird\8f30b056-2ce0-4206-b027.wav,0
2468,warblrb10k_public\warblrb10k_public_wav\wav\bird\163638ef-6b4f-4f86-b543.wav,0
5012,warblrb10k_public\warblrb10k_public_wav\wav\bird\816b9cd9-70e7-4c81-9f41.wav,0
4597,warblrb10k_public\warblrb10k_public_wav\wav\bird\6f303fd4-651f-438c-833e.wav,0
7779,warblrb10k_public\warblrb10k_public_wav\wav\bird\f66dd388-6ebb-4a97-8f96.wav,0
2153,warblrb10k_public\warblrb10k_public_wav\wav\bird\0891c2eb-449b-4cd6-8fa6.wav,0
7801,warblrb10k_public\warblrb10k_public_wav\wav\bird\f74de7f6-22f1-4bbb-90f7.wav,0
4228,warblrb10k_public\warblrb10k_public_wav\wav\bird\5f1582ef-3e86-48a1-baf1.wav,0
4873,warblrb10k_public\warblrb10k_public_wav\wav\bird\7af601ce-5e50-49d7-a738.wav,0
3261,warblrb10k_public\warblrb10k_public_wav\wav\bird\37cb5bb7-7493-4002-88e3.wav,0
4211,warblrb10k_public\warblrb10k_public_wav\wav\bird\5e784fc2-9d76-48b8-a0bc.wav,0
7168,warblrb10k_public\warblrb10k_public_wav\wav\bird\dafcedb8-17fa-49d1-b380.wav,0
2558,warblrb10k_public\warblrb10k_public_wav\wav\bird\1a867c26-01fd-4225-b576.wav,0
5237,warblrb10k_public\warblrb10k_public_wav\wav\bird\8b480de6-a8dc-4066-9f29.wav,0
733,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\65a2cd02-7138-472f-b24c.wav,1
2503,warblrb10k_public\warblrb10k_public_wav\wav\bird\17ff24f4-7856-4fd1-a50f.wav,0
254,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\24a56c1e-31db-4ac7-9ad2.wav,1
2759,warblrb10k_public\warblrb10k_public_wav\wav\bird\23033704-fd51-4b35-b9f8.wav,0
2461,warblrb10k_public\warblrb10k_public_wav\wav\bird\157bba31-bb4b-4e8f-8e97.wav,0
6497,warblrb10k_public\warblrb10k_public_wav\wav\bird\bfd7ea4b-0b5c-435e-9a82.wav,0
4112,warblrb10k_public\warblrb10k_public_wav\wav\bird\5a72b175-63e3-4054-815a.wav,0
500,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\44d4019b-c956-4764-ba80.wav,1
3767,warblrb10k_public\warblrb10k_public_wav\wav\bird\4bd16e57-6868-434b-9707.wav,0
3603,warblrb10k_public\warblrb10k_public_wav\wav\bird\459d5367-570e-435c-a2da.wav,0
6419,warblrb10k_public\warblrb10k_public_wav\wav\bird\bc9c4eac-1ec0-4561-80ac.wav,0
6685,warblrb10k_public\warblrb10k_public_wav\wav\bird\c7b759a8-5d00-4ba0-ba78.wav,0
4179,warblrb10k_public\warblrb10k_public_wav\wav\bird\5d28f659-273b-4a84-afc3.wav,0
5752,warblrb10k_public\warblrb10k_public_wav\wav\bird\a04e151e-38df-48c2-a47d.wav,0
3712,warblrb10k_public\warblrb10k_public_wav\wav\bird\49ba39bb-4e41-4fe2-b16e.wav,0
6951,warblrb10k_public\warblrb10k_public_wav\wav\bird\d19f3d74-a9a7-484d-bcfa.wav,0
4171,warblrb10k_public\warblrb10k_public_wav\wav\bird\5cd97d45-39e5-4736-82eb.wav,0
1717,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\e4a5e2c4-4d57-482f-b4f7.wav,1
641,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\589a6bfe-ad2c-48b4-8474.wav,1
3154,warblrb10k_public\warblrb10k_public_wav\wav\bird\33e13f0b-ff22-4bc8-b13f.wav,0
5599,warblrb10k_public\warblrb10k_public_wav\wav\bird\9a1e353c-f65c-4ee2-8cd9.wav,0
7246,warblrb10k_public\warblrb10k_public_wav\wav\bird\ded1e6b8-c08e-4add-8417.wav,0
4208,warblrb10k_public\warblrb10k_public_wav\wav\bird\5e627818-5ab0-4e53-a6ec.wav,0
6085,warblrb10k_public\warblrb10k_public_wav\wav\bird\af6a36f3-c11e-4043-9a37.wav,0
4734,warblrb10k_public\warblrb10k_public_wav\wav\bird\75840869-7acc-41a1-ac2c.wav,0
7783,warblrb10k_public\warblrb10k_public_wav\wav\bird\f693b913-c498-4845-92d0.wav,0
7844,warblrb10k_public\warblrb10k_public_wav\wav\bird\f8d0363d-b2e0-4db0-8e3b.wav,0
5785,warblrb10k_public\warblrb10k_public_wav\wav\bird\a1bfef18-4653-4d90-9bae.wav,0
5404,warblrb10k_public\warblrb10k_public_wav\wav\bird\922ab370-1f99-48cc-8062.wav,0
790,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\6d7a82dd-c11f-4dbe-8307.wav,1
1698,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\e29fb60e-59cd-44b2-8d7b.wav,1
5340,warblrb10k_public\warblrb10k_public_wav\wav\bird\8f346c32-dd36-4b44-b416.wav,0
4330,warblrb10k_public\warblrb10k_public_wav\wav\bird\63eb6c34-f2fe-4764-be8e.wav,0
921,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\7e4c1b40-9a20-4ff4-ab0a.wav,1
7629,warblrb10k_public\warblrb10k_public_wav\wav\bird\f0728117-ccd5-4b57-951f.wav,0
942,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\80fa3740-3cea-47b6-b157.wav,1
3903,warblrb10k_public\warblrb10k_public_wav\wav\bird\51beaa05-962a-4a9b-ad58.wav,0
2809,warblrb10k_public\warblrb10k_public_wav\wav\bird\24f49356-a14a-4bae-9040.wav,0
3915,warblrb10k_public\warblrb10k_public_wav\wav\bird\5204aa48-2666-4fb8-bb74.wav,0
1027,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\8e5896e7-0db7-47ee-b357.wav,1
2131,warblrb10k_public\warblrb10k_public_wav\wav\bird\0800d5aa-0468-4b81-902c.wav,0
250,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\241f8ebd-519d-4a0c-9701.wav,1
6133,warblrb10k_public\warblrb10k_public_wav\wav\bird\b0fd84e4-268d-4b96-9783.wav,0
2490,warblrb10k_public\warblrb10k_public_wav\wav\bird\1746fe9a-c727-4212-ba47.wav,0
5474,warblrb10k_public\warblrb10k_public_wav\wav\bird\94dfe333-02cf-4487-8133.wav,0
5360,warblrb10k_public\warblrb10k_public_wav\wav\bird\90302d1d-234c-45db-93ba.wav,0
6015,warblrb10k_public\warblrb10k_public_wav\wav\bird\ac7d8a8d-258c-42de-925a.wav,0
988,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\8806d544-991d-4e97-825b.wav,1
5971,warblrb10k_public\warblrb10k_public_wav\wav\bird\aa4981f6-7bb1-4dbf-b026.wav,0
5459,warblrb10k_public\warblrb10k_public_wav\wav\bird\9446353b-b484-4e79-b203.wav,0
1531,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\ccfa1500-3ed6-41a7-a4b5.wav,1
3401,warblrb10k_public\warblrb10k_public_wav\wav\bird\3d62b3ef-1149-4d0b-9618.wav,0
4491,warblrb10k_public\warblrb10k_public_wav\wav\bird\6a22b472-915c-4887-b428.wav,0
6075,warblrb10k_public\warblrb10k_public_wav\wav\bird\af04f5e1-0c80-4d39-9605.wav,0
7984,warblrb10k_public\warblrb10k_public_wav\wav\bird\ff76e898-f67b-4c9d-ac50.wav,0
746,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\6759ce37-f32f-4155-ab37.wav,1
1303,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\afd805ba-58f5-49e9-87ed.wav,1
3789,warblrb10k_public\warblrb10k_public_wav\wav\bird\4cb94f3c-b029-487f-84b7.wav,0
1163,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\9e2c4528-ddc3-4237-bf2e.wav,1
4079,warblrb10k_public\warblrb10k_public_wav\wav\bird\593f72cf-4435-4098-a794.wav,0
340,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\2f75d9bb-f1b1-431f-a506.wav,1
2571,warblrb10k_public\warblrb10k_public_wav\wav\bird\1b47dede-fd9d-4d7b-8d10.wav,0
5995,warblrb10k_public\warblrb10k_public_wav\wav\bird\ab70da0a-2f76-4f44-bd9d.wav,0
6538,warblrb10k_public\warblrb10k_public_wav\wav\bird\c15a0f72-8713-4a21-8bac.wav,0
6874,warblrb10k_public\warblrb10k_public_wav\wav\bird\ce89f36d-9911-4d58-b7bd.wav,0
7549,warblrb10k_public\warblrb10k_public_wav\wav\bird\ecc22c12-b3ed-4a3c-9024.wav,0
7033,warblrb10k_public\warblrb10k_public_wav\wav\bird\d554d6ce-f491-4b3a-9ef8.wav,0
356,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\31fd963a-1ef5-4800-8a8d.wav,1
6804,warblrb10k_public\warblrb10k_public_wav\wav\bird\cbbde492-b77d-46ac-acc2.wav,0
2203,warblrb10k_public\warblrb10k_public_wav\wav\bird\0abeb112-2bb9-4b2a-804b.wav,0
7242,warblrb10k_public\warblrb10k_public_wav\wav\bird\deb05fef-375f-4fec-8671.wav,0
3964,warblrb10k_public\warblrb10k_public_wav\wav\bird\54323a31-50e4-4a14-ad65.wav,0
1834,warblrb10k_public\warblrb10k_public_wav\wav\not_bird\f33b8bae-258a-4a73-8204.wav,1
6794,warblrb10k_public\warblrb10k_public_wav\wav\bird\cb7f1d61-738d-45c6-9f5e.wav,0
4547,warblrb10k_public\warblrb10k_public_wav\wav\bird\6cd41c80-3bdf-4d19-bb7c.wav,0
6281,warblrb10k_public\warblrb10k_public_wav\wav\bird\b70a521f-ce0f-4f90-a113.wav,0
7211,warblrb10k_public\warblrb10k_public_wav\wav\bird\dd0d1b0a-1b65-4ec2-9166.wav,0
4458,warblrb10k_public\warblrb10k_public_wav\wav\bird\690d6054-3c0a-426e-b6fa.wav,0
